# Program:featureCounts v1.6.0; Command:"featureCounts" "-g" "gene_id" "-T" "8" "-G" "genome/candida_lusitaniae_ATCC42720_w_CBS_6936_MT.fasta" "-s" "2" "-a" "genome/candida_lusitaniae_1_transcripts.gtf" "--tmpDir" "/scratch" "-o" "results/featureCounts/L4C_benomyl.r1.gsnap_frags.tab" "-F" "GTF" "-p" "aln/L4C_benomyl.r1.gsnap.bam" 
Geneid	Chr	Start	End	Strand	Length	aln/L4C_benomyl.r1.gsnap.bam
CLUG_03264	Supercontig_1.4	147978	149342	+	1365	1019
CLUG_03265	Supercontig_1.4	149950	151074	-	1125	242
CLUG_03266	Supercontig_1.4	152288	153259	-	972	125
CLUG_03267	Supercontig_1.4	153682	154428	+	747	6034
CLUG_03268	Supercontig_1.4	154695	157316	+	2622	414
CLUG_03269	Supercontig_1.4	157398	157892	+	495	103
CLUG_03270	Supercontig_1.4	158851	160026	+	1176	711
CLUG_03271	Supercontig_1.4	160513	162660	+	2148	1250
CLUG_03272	Supercontig_1.4	163033	164436	-	1404	15
CLUG_03273	Supercontig_1.4	164335	165225	+	891	0
CLUG_03274	Supercontig_1.4	166177	174534	+	8358	396
CLUG_03275	Supercontig_1.4	175063	175851	+	789	77
CLUG_03276	Supercontig_1.4	178392	179771	+	1380	19
CLUG_03277	Supercontig_1.4	178541	179914	+	1374	69
CLUG_03278	Supercontig_1.4	180705	183785	-	3081	1011
CLUG_03279	Supercontig_1.4	184604	185410	+	807	239
CLUG_03280	Supercontig_1.4	185565	186356	+	792	1516
CLUG_03281	Supercontig_1.4	185799	186485	-	687	21
CLUG_03282	Supercontig_1.4	188711	193765	+	5055	113
CLUG_03283	Supercontig_1.4	195136	196473	+	1338	31
CLUG_03284	Supercontig_1.4	195268	195825	-	558	74
CLUG_03285	Supercontig_1.4	195836	196321	+	486	0
CLUG_03286	Supercontig_1.4	197671	198549	+	879	38
CLUG_03287	Supercontig_1.4	197812	198423	-	612	27
CLUG_03288	Supercontig_1.4	198350	198985	+	636	70
CLUG_03289	Supercontig_1.4	200335	202767	+	2433	14
CLUG_03290	Supercontig_1.4	202968	203420	-	453	4
CLUG_03291	Supercontig_1.4	204184	205626	-	1443	1802
CLUG_03292	Supercontig_1.4	207815	209260	+	1446	93
CLUG_03293	Supercontig_1.4	209880	211427	-	1548	8900
CLUG_03294	Supercontig_1.4	214266	215537	+	1272	203
CLUG_03295	Supercontig_1.4	216160	217098	-	939	121
CLUG_03296	Supercontig_1.4	218012	218623	-	612	4
CLUG_03297	Supercontig_1.4	218058	218660	-	603	0
CLUG_03298	Supercontig_1.4	218292	218753	+	462	471
CLUG_03299	Supercontig_1.4	220534	222324	+	1791	81
CLUG_03300	Supercontig_1.4	222706	223371	+	666	29
CLUG_03301	Supercontig_1.4	222928	223542	-	615	1537
CLUG_03302	Supercontig_1.4	225775	227706	+	1932	87
CLUG_03303	Supercontig_1.4	231647	232354	-	708	150
CLUG_03304	Supercontig_1.4	234172	235890	-	1719	1671
CLUG_03305	Supercontig_1.4	237434	238156	+	723	26
CLUG_03306	Supercontig_1.4	237452	238174	-	723	3388
CLUG_03307	Supercontig_1.4	239595	241067	-	1473	402
CLUG_03308	Supercontig_1.4	243717	245369	+	1653	200
CLUG_03309	Supercontig_1.4	246094	246648	+	555	0
CLUG_03310	Supercontig_1.4	246148	246606	-	459	996
CLUG_03311	Supercontig_1.4	247050	247850	+	801	51
CLUG_03312	Supercontig_1.4	247936	250785	-	2850	1087
CLUG_03313	Supercontig_1.4	251462	253744	-	2283	110
CLUG_03314	Supercontig_1.4	255498	256460	+	963	3203
CLUG_03315	Supercontig_1.4	258252	260552	+	2301	219
CLUG_03316	Supercontig_1.4	261556	262002	-	447	264
CLUG_03317	Supercontig_1.4	261593	262144	+	552	3
CLUG_03318	Supercontig_1.4	263879	265120	+	1242	3296
CLUG_03319	Supercontig_1.4	266813	268177	+	1365	45
CLUG_03320	Supercontig_1.4	266816	267481	-	666	27
CLUG_03321	Supercontig_1.4	269029	269958	-	930	40
CLUG_03322	Supercontig_1.4	272160	273851	-	1692	66
CLUG_03323	Supercontig_1.4	274097	276352	-	2256	36
CLUG_03324	Supercontig_1.4	278702	279673	+	972	85
CLUG_03325	Supercontig_1.4	279969	280523	-	555	25
CLUG_03326	Supercontig_1.4	280562	283549	-	2988	45
CLUG_03327	Supercontig_1.4	284432	285058	-	627	246
CLUG_03328	Supercontig_1.4	284508	285077	+	570	10
CLUG_03329	Supercontig_1.4	285558	287879	+	2322	2
CLUG_03330	Supercontig_1.4	288080	288670	+	591	1
CLUG_03331	Supercontig_1.4	288617	289219	-	603	15
CLUG_03332	Supercontig_1.4	289319	291088	+	1770	788
CLUG_03333	Supercontig_1.4	292105	293172	-	1068	127
CLUG_03334	Supercontig_1.4	294136	296016	+	1881	398
CLUG_03335	Supercontig_1.4	296175	296975	-	801	1
CLUG_03336	Supercontig_1.4	297495	298931	-	1437	229
CLUG_03337	Supercontig_1.4	300080	300925	-	846	218
CLUG_03338	Supercontig_1.4	302043	303230	+	1188	712
CLUG_03339	Supercontig_1.4	304257	304694	-	438	7651
CLUG_03340	Supercontig_1.4	306096	307127	-	1032	231
CLUG_03341	Supercontig_1.4	307593	308849	-	1257	584
CLUG_03342	Supercontig_1.4	308964	310451	-	1488	177
CLUG_03343	Supercontig_1.4	310645	311526	-	882	2794
CLUG_03344	Supercontig_1.4	312176	313228	+	1053	108
CLUG_03345	Supercontig_1.4	314035	315639	+	1605	658
CLUG_03346	Supercontig_1.4	314602	315420	-	819	18
CLUG_03347	Supercontig_1.4	317628	318842	+	1215	298
CLUG_03348	Supercontig_1.4	320307	321221	+	915	123
CLUG_03349	Supercontig_1.4	323413	324273	+	861	143
CLUG_03350	Supercontig_1.4	324341	325573	-	1233	3577
CLUG_03351	Supercontig_1.4	325881	327314	+	1434	3079
CLUG_03352	Supercontig_1.4	327512	328342	-	831	95
CLUG_03353	Supercontig_1.4	329065	329541	+	477	243
CLUG_03354	Supercontig_1.4	329613	331838	-	2226	19498
CLUG_03355	Supercontig_1.4	331954	332946	-	993	2462
CLUG_03356	Supercontig_1.4	333567	334127	-	561	0
CLUG_03357	Supercontig_1.4	334000	335337	-	1338	4
CLUG_03358	Supercontig_1.4	336824	337072	+	249	1154
CLUG_03359	Supercontig_1.4	337795	340173	-	2379	664
CLUG_03360	Supercontig_1.4	340242	341093	+	852	308
CLUG_03361	Supercontig_1.4	341780	342766	+	987	0
CLUG_03362	Supercontig_1.4	342130	342729	-	600	44
CLUG_03363	Supercontig_1.4	342835	343920	-	1086	154
CLUG_03364	Supercontig_1.4	344616	348860	-	4245	155
CLUG_03365	Supercontig_1.4	348962	349591	+	630	16
CLUG_03366	Supercontig_1.4	349772	350317	+	546	45
CLUG_03367	Supercontig_1.4	351161	352087	-	927	348
CLUG_03368	Supercontig_1.4	352482	353846	+	1365	3056
CLUG_03369	Supercontig_1.4	354488	356392	+	1905	1491
CLUG_03370	Supercontig_1.4	357987	360107	+	2121	927
CLUG_03371	Supercontig_1.4	360352	362313	-	1962	5223
CLUG_03372	Supercontig_1.4	363089	364903	+	1815	8
CLUG_03373	Supercontig_1.4	363134	364777	-	1644	208
CLUG_03374	Supercontig_1.4	366337	368160	-	1824	160
CLUG_03375	Supercontig_1.4	368631	369353	+	723	251
CLUG_03376	Supercontig_1.4	369984	371792	+	1809	111
CLUG_03377	Supercontig_1.4	372916	374238	+	1323	10150
CLUG_03378	Supercontig_1.4	373455	374225	-	771	5
CLUG_03379	Supercontig_1.4	374810	375400	-	591	341
CLUG_03380	Supercontig_1.4	375816	376220	+	405	245
CLUG_03381	Supercontig_1.4	376982	378079	+	1098	281
CLUG_03382	Supercontig_1.4	377003	377959	-	957	2
CLUG_03383	Supercontig_1.4	379645	380820	-	1176	57
CLUG_03384	Supercontig_1.4	380024	380869	+	846	4
CLUG_03385	Supercontig_1.4	382501	383565	+	1065	37
CLUG_03386	Supercontig_1.4	384057	386402	+	2346	228
CLUG_03387	Supercontig_1.4	388220	388735	+	516	3897
CLUG_03388	Supercontig_1.4	389284	390183	-	900	333
CLUG_03389	Supercontig_1.4	391235	392464	+	1230	319
CLUG_03390	Supercontig_1.4	393199	394056	-	858	268
CLUG_03391	Supercontig_1.4	396402	399593	+	3192	616
CLUG_03392	Supercontig_1.4	400245	400898	+	654	7452
CLUG_03393	Supercontig_1.4	401936	402406	+	471	730
CLUG_03394	Supercontig_1.4	403290	405200	+	1911	41
CLUG_03395	Supercontig_1.4	405240	406568	-	1329	56
CLUG_03396	Supercontig_1.4	407363	408823	-	1461	740
CLUG_03397	Supercontig_1.4	409485	409931	-	447	64
CLUG_03398	Supercontig_1.4	415280	419524	-	4245	4
CLUG_03399	Supercontig_1.4	420617	421675	-	1059	699
CLUG_03400	Supercontig_1.4	422296	423309	-	1014	1163
CLUG_03401	Supercontig_1.4	424598	426844	+	2247	757
CLUG_03402	Supercontig_1.4	428555	429526	-	972	84
CLUG_03403	Supercontig_1.4	431983	433296	+	1314	199
CLUG_03404	Supercontig_1.4	433351	434232	-	882	270
CLUG_03405	Supercontig_1.4	435288	436961	+	1674	369
CLUG_03406	Supercontig_1.4	438380	443752	+	5373	52
CLUG_03407	Supercontig_1.4	438533	439054	-	522	58
CLUG_03408	Supercontig_1.4	438679	439302	+	624	0
CLUG_03409	Supercontig_1.4	440364	440816	+	453	0
CLUG_03410	Supercontig_1.4	444121	447174	+	3054	403
CLUG_03411	Supercontig_1.4	447822	448478	+	657	855
CLUG_03412	Supercontig_1.4	448642	452901	+	4260	140
CLUG_03413	Supercontig_1.4	453473	454576	-	1104	407
CLUG_03414	Supercontig_1.4	455234	457075	-	1842	8099
CLUG_03415	Supercontig_1.4	458111	460150	-	2040	277
CLUG_03416	Supercontig_1.4	461894	464695	+	2802	91
CLUG_03417	Supercontig_1.4	466067	466675	+	609	59
CLUG_03418	Supercontig_1.4	466961	468397	+	1437	473
CLUG_03419	Supercontig_1.4	469211	470017	-	807	206
CLUG_03420	Supercontig_1.4	470817	472010	+	1194	1395
CLUG_03421	Supercontig_1.4	473137	476358	+	3222	441
CLUG_03422	Supercontig_1.4	476751	482936	-	6186	8953
CLUG_03423	Supercontig_1.4	484213	484848	-	636	146924
CLUG_03424	Supercontig_1.4	484252	484728	+	477	45
CLUG_03425	Supercontig_1.4	486709	487710	-	1002	823
CLUG_03426	Supercontig_1.4	488438	491119	+	2682	1076
CLUG_03427	Supercontig_1.4	492348	493253	-	906	3016
CLUG_03428	Supercontig_1.4	494674	496038	+	1365	2391
CLUG_03429	Supercontig_1.4	497529	499352	+	1824	103
CLUG_03430	Supercontig_1.4	500058	501560	+	1503	73
CLUG_03431	Supercontig_1.4	501737	503080	-	1344	2149
CLUG_03432	Supercontig_1.4	503723	506611	-	2889	3145
CLUG_03433	Supercontig_1.4	508017	509831	+	1815	264
CLUG_03434	Supercontig_1.4	510369	510818	-	450	42
CLUG_03435	Supercontig_1.4	511278	512504	+	1227	2059
CLUG_03436	Supercontig_1.4	512840	513592	+	753	153
CLUG_03437	Supercontig_1.4	514277	515746	+	1470	452
CLUG_03438	Supercontig_1.4	516260	517369	+	1110	94
CLUG_03439	Supercontig_1.4	517785	519170	-	1386	40
CLUG_03440	Supercontig_1.4	519889	520623	-	735	9037
CLUG_03441	Supercontig_1.4	521255	523033	-	1779	628
CLUG_03442	Supercontig_1.4	524404	525054	-	651	126
CLUG_03443	Supercontig_1.4	524417	525676	+	1260	1376
CLUG_03444	Supercontig_1.4	526060	526722	-	663	78
CLUG_03445	Supercontig_1.4	526841	528943	+	2103	210
CLUG_03446	Supercontig_1.4	529093	532524	-	3432	848
CLUG_03447	Supercontig_1.4	533384	535762	+	2379	52
CLUG_03448	Supercontig_1.4	535807	536625	+	819	996
CLUG_03449	Supercontig_1.4	536712	538379	-	1668	720
CLUG_03450	Supercontig_1.4	539349	540437	-	1089	210
CLUG_03451	Supercontig_1.4	540674	541162	-	489	9
CLUG_03452	Supercontig_1.4	541878	542453	+	576	312
CLUG_03453	Supercontig_1.4	544130	544960	-	831	64
CLUG_03454	Supercontig_1.4;Supercontig_1.4	545389;546563	546501;546607	-;-	1158	224
CLUG_03455	Supercontig_1.4	547004	548824	-	1821	2331
CLUG_03456	Supercontig_1.4	549889	550278	+	390	192
CLUG_03457	Supercontig_1.4	550299	550874	+	576	496
CLUG_03458	Supercontig_1.4	551070	552224	-	1155	108
CLUG_03459	Supercontig_1.4	553112	554500	+	1389	415
CLUG_03460	Supercontig_1.4	554566	555189	-	624	328
CLUG_03461	Supercontig_1.4	555425	558172	-	2748	334
CLUG_03462	Supercontig_1.4	558916	559404	-	489	67
CLUG_03463	Supercontig_1.4	559441	561402	+	1962	73
CLUG_03464	Supercontig_1.4	561470	562384	-	915	1222
CLUG_03465	Supercontig_1.4	562777	563604	-	828	1125
CLUG_03466	Supercontig_1.4	563679	564449	-	771	375
CLUG_03467	Supercontig_1.4	563785	564630	-	846	467
CLUG_03468	Supercontig_1.4	564712	568920	-	4209	3731
CLUG_03469	Supercontig_1.4	570234	570752	-	519	8
CLUG_03470	Supercontig_1.4	570249	570854	+	606	2287
CLUG_03471	Supercontig_1.4	571204	571944	+	741	4611
CLUG_03472	Supercontig_1.4	572042	575071	-	3030	4295
CLUG_03473	Supercontig_1.4	575587	576549	-	963	1009
CLUG_03474	Supercontig_1.4	577026	577373	+	348	371
CLUG_03475	Supercontig_1.4	577604	578077	-	474	177
CLUG_03476	Supercontig_1.4	578409	578891	-	483	6607
CLUG_03477	Supercontig_1.4	579389	580183	-	795	133
CLUG_03478	Supercontig_1.4	580847	582406	+	1560	221
CLUG_03479	Supercontig_1.4	582450	584240	-	1791	40
CLUG_03480	Supercontig_1.4	584578	585285	+	708	41
CLUG_03481	Supercontig_1.4	585295	588771	-	3477	118
CLUG_03482	Supercontig_1.4	590023	590910	+	888	100
CLUG_03483	Supercontig_1.4	591751	592380	-	630	2702
CLUG_03484	Supercontig_1.4	592802	593194	-	393	606
CLUG_03485	Supercontig_1.4	593904	594992	+	1089	59
CLUG_03486	Supercontig_1.4	595126	595698	+	573	54
CLUG_03487	Supercontig_1.4	595866	596504	-	639	369
CLUG_03488	Supercontig_1.4	596705	599386	-	2682	475
CLUG_03489	Supercontig_1.4	600496	601122	+	627	78
CLUG_03490	Supercontig_1.4	601282	601854	-	573	74
CLUG_03491	Supercontig_1.4	601991	604108	+	2118	27
CLUG_03492	Supercontig_1.4	605290	606543	+	1254	19106
CLUG_03493	Supercontig_1.4	608753	609475	-	723	976
CLUG_03494	Supercontig_1.4	611726	612964	+	1239	3970
CLUG_03495	Supercontig_1.4	613494	614420	-	927	5402
CLUG_03496	Supercontig_1.4	615226	617109	+	1884	851
CLUG_03497	Supercontig_1.4	617307	617942	-	636	4662
CLUG_03498	Supercontig_1.4	618097	620358	-	2262	2461
CLUG_03499	Supercontig_1.4	621997	622995	+	999	97059
CLUG_03500	Supercontig_1.4	623169	624014	+	846	1988
CLUG_03501	Supercontig_1.4	624035	626608	-	2574	99
CLUG_03502	Supercontig_1.4	629064	633329	+	4266	2842
CLUG_03503	Supercontig_1.4	632181	632654	-	474	11
CLUG_03504	Supercontig_1.4	633426	633689	-	264	22
CLUG_03505	Supercontig_1.4	634171	634944	+	774	507
CLUG_03506	Supercontig_1.4	635316	636605	+	1290	114
CLUG_03507	Supercontig_1.4	636623	637489	-	867	36
CLUG_03508	Supercontig_1.4	637825	638508	+	684	265
CLUG_03509	Supercontig_1.4	638699	639742	+	1044	447
CLUG_03510	Supercontig_1.4	639735	640970	-	1236	317
CLUG_03511	Supercontig_1.4	641201	642952	-	1752	448
CLUG_03512	Supercontig_1.4	644225	647293	-	3069	67
CLUG_03513	Supercontig_1.4	647602	649386	+	1785	206
CLUG_03514	Supercontig_1.4	650195	651898	+	1704	593
CLUG_03515	Supercontig_1.4	652340	657865	-	5526	976
CLUG_03516	Supercontig_1.4	658829	659602	-	774	111
CLUG_03517	Supercontig_1.4	659919	663089	-	3171	259
CLUG_03518	Supercontig_1.4	663231	665483	+	2253	24
CLUG_03519	Supercontig_1.4	666235	667527	-	1293	12
CLUG_03520	Supercontig_1.4	666241	667713	+	1473	697
CLUG_03521	Supercontig_1.4	667756	669201	-	1446	126
CLUG_03522	Supercontig_1.4	669647	671164	+	1518	59
CLUG_03523	Supercontig_1.4	671666	673087	+	1422	74
CLUG_03524	Supercontig_1.4	672100	672615	-	516	14
CLUG_03525	Supercontig_1.4	673220	674149	+	930	890
CLUG_03526	Supercontig_1.4	674532	675113	+	582	959
CLUG_03527	Supercontig_1.4	676546	676914	-	369	3993
CLUG_03528	Supercontig_1.4	677029	677673	-	645	989
CLUG_03529	Supercontig_1.4	677768	678796	-	1029	740
CLUG_03530	Supercontig_1.4	679456	680757	+	1302	475
CLUG_03531	Supercontig_1.4	680754	682430	-	1677	283
CLUG_03532	Supercontig_1.4	682582	683742	+	1161	153
CLUG_03533	Supercontig_1.4	683877	684416	-	540	309
CLUG_03534	Supercontig_1.4	684625	685077	-	453	12797
CLUG_03535	Supercontig_1.4	686010	688487	+	2478	71988
CLUG_03536	Supercontig_1.4	686678	687142	-	465	12
CLUG_03537	Supercontig_1.4	689357	693805	-	4449	1290
CLUG_03538	Supercontig_1.4	694358	694741	-	384	1643
CLUG_03539	Supercontig_1.4	696163	696612	-	450	185
CLUG_03540	Supercontig_1.4	697327	697707	-	381	845
CLUG_03541	Supercontig_1.4	698487	699704	-	1218	100
CLUG_03542	Supercontig_1.4	700203	700796	+	594	1
CLUG_03543	Supercontig_1.4	700212	700928	-	717	1377
CLUG_03544	Supercontig_1.4	701511	703502	-	1992	136
CLUG_03545	Supercontig_1.4	704204	706789	+	2586	59
CLUG_03546	Supercontig_1.4	707286	708059	-	774	387
CLUG_03547	Supercontig_1.4	711228	712883	+	1656	72
CLUG_03548	Supercontig_1.4	714192	715127	+	936	93
CLUG_03549	Supercontig_1.4	716001	717383	+	1383	189
CLUG_03550	Supercontig_1.4	717426	718964	-	1539	604
CLUG_03551	Supercontig_1.4	719321	720028	+	708	2901
CLUG_03552	Supercontig_1.4	720080	721540	-	1461	101
CLUG_03553	Supercontig_1.4	721996	723342	+	1347	690
CLUG_03554	Supercontig_1.4	723411	725006	-	1596	29
CLUG_03555	Supercontig_1.4	725857	727722	+	1866	1379
CLUG_03556	Supercontig_1.4	729316	729819	-	504	38
CLUG_03557	Supercontig_1.4	729352	729744	+	393	2118
CLUG_03558	Supercontig_1.4	731523	732866	+	1344	35
CLUG_03559	Supercontig_1.4	733185	734603	+	1419	4744
CLUG_03560	Supercontig_1.4	734643	735413	-	771	214
CLUG_03561	Supercontig_1.4	735750	737096	-	1347	134
CLUG_03562	Supercontig_1.4	737289	743405	-	6117	244
CLUG_03563	Supercontig_1.4	744630	748262	+	3633	373
CLUG_03564	Supercontig_1.4	748331	749398	-	1068	707
CLUG_03565	Supercontig_1.4	750951	757328	+	6378	1675
CLUG_03566	Supercontig_1.4	759135	760172	+	1038	7683
CLUG_03567	Supercontig_1.4	760510	761241	+	732	736
CLUG_03568	Supercontig_1.4	761372	762814	-	1443	932
CLUG_03569	Supercontig_1.4	763449	763832	+	384	32
CLUG_03570	Supercontig_1.4	763813	764319	+	507	83
CLUG_03571	Supercontig_1.4	764731	765690	-	960	157
CLUG_03572	Supercontig_1.4	765998	767656	-	1659	58
CLUG_03573	Supercontig_1.4	768642	769265	-	624	77
CLUG_03574	Supercontig_1.4	769832	771451	+	1620	46
CLUG_03575	Supercontig_1.4	771506	772108	+	603	60
CLUG_03576	Supercontig_1.4	772180	772707	+	528	5
CLUG_03577	Supercontig_1.4	772231	772698	-	468	260
CLUG_03578	Supercontig_1.4	772931	774292	-	1362	86
CLUG_03579	Supercontig_1.4	774549	775595	+	1047	106
CLUG_03580	Supercontig_1.4	775849	780426	+	4578	28
CLUG_03581	Supercontig_1.4	780419	781300	-	882	89
CLUG_03582	Supercontig_1.4	781394	782803	+	1410	115
CLUG_03583	Supercontig_1.4	782819	785287	-	2469	124
CLUG_03584	Supercontig_1.4	785484	786035	-	552	16472
CLUG_03585	Supercontig_1.4	786588	787253	-	666	461
CLUG_03586	Supercontig_1.4	787916	788569	-	654	579
CLUG_03587	Supercontig_1.4	788900	789616	-	717	3847
CLUG_03588	Supercontig_1.4	790466	791863	+	1398	34551
CLUG_03589	Supercontig_1.4	791926	793791	-	1866	150
CLUG_03590	Supercontig_1.4	794162	795079	-	918	283
CLUG_03591	Supercontig_1.4	795204	796175	-	972	354
CLUG_03592	Supercontig_1.4	796610	797581	-	972	1178
CLUG_03593	Supercontig_1.4	798437	799528	-	1092	32
CLUG_03594	Supercontig_1.4	800246	802660	-	2415	675
CLUG_03595	Supercontig_1.4	801057	801713	+	657	1
CLUG_03596	Supercontig_1.4	803392	803982	+	591	45499
CLUG_03597	Supercontig_1.4	804202	804738	+	537	2778
CLUG_03598	Supercontig_1.4	805044	805847	+	804	2258
CLUG_03599	Supercontig_1.4	806042	806845	+	804	992
CLUG_03600	Supercontig_1.4	806078	806761	-	684	1034
CLUG_03601	Supercontig_1.4	807394	807870	-	477	186
CLUG_03602	Supercontig_1.4	808050	809024	-	975	8143
CLUG_03603	Supercontig_1.4	808194	809072	+	879	323
CLUG_03604	Supercontig_1.4	809530	812010	-	2481	612
CLUG_03605	Supercontig_1.4	812219	813439	-	1221	48
CLUG_03606	Supercontig_1.4	815204	816334	+	1131	1953
CLUG_03607	Supercontig_1.4	817242	820265	-	3024	3468
CLUG_03608	Supercontig_1.4	820506	824291	-	3786	1094
CLUG_03609	Supercontig_1.4	824638	826083	+	1446	287
CLUG_03610	Supercontig_1.4	826607	828817	-	2211	294
CLUG_03611	Supercontig_1.4	829152	829682	-	531	199
CLUG_03612	Supercontig_1.4	830523	832724	+	2202	3568
CLUG_03613	Supercontig_1.4	832872	833381	-	510	320
CLUG_03614	Supercontig_1.4	833494	834336	-	843	410
CLUG_03615	Supercontig_1.4	834912	835334	+	423	275
CLUG_03616	Supercontig_1.4	835853	837658	-	1806	400
CLUG_03617	Supercontig_1.4	838575	839063	-	489	157
CLUG_03618	Supercontig_1.4	839231	840142	+	912	114
CLUG_03619	Supercontig_1.4	840250	840714	+	465	251
CLUG_03620	Supercontig_1.4	841015	841590	+	576	356
CLUG_03621	Supercontig_1.4	841624	842133	-	510	212
CLUG_03622	Supercontig_1.4	842435	842953	-	519	21
CLUG_03623	Supercontig_1.4	844386	844943	-	558	778
CLUG_03624	Supercontig_1.4	845226	846998	-	1773	458
CLUG_03625	Supercontig_1.4	847489	849354	+	1866	2499
CLUG_03626	Supercontig_1.4	849625	853149	+	3525	294
CLUG_03627	Supercontig_1.4	853307	853732	-	426	391
CLUG_03628	Supercontig_1.4	854144	854668	+	525	421
CLUG_03629	Supercontig_1.4	854820	857396	-	2577	3338
CLUG_03630	Supercontig_1.4	857419	858528	-	1110	294
CLUG_03631	Supercontig_1.4	858724	859590	+	867	339
CLUG_03632	Supercontig_1.4	859777	860727	-	951	121
CLUG_03633	Supercontig_1.4	861284	861505	+	222	14269
CLUG_03634	Supercontig_1.4	861521	863701	-	2181	148
CLUG_03635	Supercontig_1.4	863838	864692	-	855	100
CLUG_03636	Supercontig_1.4	864837	865829	-	993	93
CLUG_03637	Supercontig_1.4	866026	867726	-	1701	523
CLUG_03638	Supercontig_1.4	868803	871367	+	2565	2840
CLUG_03639	Supercontig_1.4	871597	872034	+	438	1156
CLUG_03640	Supercontig_1.4	872251	873444	-	1194	176
CLUG_03641	Supercontig_1.4	874059	874670	+	612	415
CLUG_03642	Supercontig_1.4	874774	875871	-	1098	44
CLUG_03643	Supercontig_1.4	876140	877927	-	1788	1198
CLUG_03644	Supercontig_1.4	878283	880154	-	1872	4103
CLUG_03645	Supercontig_1.4	880693	881112	+	420	5150
CLUG_03646	Supercontig_1.4	881137	884661	-	3525	300
CLUG_03647	Supercontig_1.4	884939	885751	+	813	6209
CLUG_03648	Supercontig_1.4	885837	886448	-	612	120
CLUG_03649	Supercontig_1.4	886450	887076	-	627	49
CLUG_03650	Supercontig_1.4	887335	888600	+	1266	105
CLUG_03651	Supercontig_1.4	888611	889231	-	621	52
CLUG_03652	Supercontig_1.4	889699	889914	-	216	776
CLUG_03653	Supercontig_1.4	890315	892405	-	2091	837
CLUG_03654	Supercontig_1.4	893481	896252	-	2772	375
CLUG_03655	Supercontig_1.4	896566	896907	+	342	72
CLUG_03656	Supercontig_1.4	897169	898035	-	867	73
CLUG_03657	Supercontig_1.4	899093	900859	-	1767	7
CLUG_03658	Supercontig_1.4	900937	903903	-	2967	2
CLUG_03659	Supercontig_1.4	904904	906094	-	1191	25
CLUG_03660	Supercontig_1.4	906299	913189	-	6891	4448
CLUG_03661	Supercontig_1.4	915272	916930	+	1659	19
CLUG_03662	Supercontig_1.4	917187	917816	+	630	949
CLUG_03663	Supercontig_1.4	918002	919183	-	1182	418
CLUG_03664	Supercontig_1.4	920318	921334	+	1017	9275
CLUG_03665	Supercontig_1.4	922164	923360	+	1197	927
CLUG_03666	Supercontig_1.4	923920	924828	-	909	27
CLUG_03667	Supercontig_1.4	925368	928181	+	2814	198
CLUG_03668	Supercontig_1.4	928289	929188	+	900	940
CLUG_03669	Supercontig_1.4	929336	930730	-	1395	482
CLUG_03670	Supercontig_1.4	930898	931536	-	639	3472
CLUG_03671	Supercontig_1.4	931952	932800	-	849	278
CLUG_03672	Supercontig_1.4	933228	935801	-	2574	173
CLUG_03673	Supercontig_1.4	936002	937861	-	1860	16698
CLUG_03674	Supercontig_1.4	939537	940676	+	1140	339
CLUG_03675	Supercontig_1.4	940740	942497	+	1758	1583
CLUG_03676	Supercontig_1.4	943198	944307	+	1110	74
CLUG_03677	Supercontig_1.4	944705	945208	+	504	138
CLUG_03678	Supercontig_1.4	945291	946070	-	780	119
CLUG_03679	Supercontig_1.4	946521	947426	+	906	177
CLUG_03680	Supercontig_1.4	947511	949283	-	1773	3037
CLUG_03681	Supercontig_1.4	949958	950956	+	999	657
CLUG_03682	Supercontig_1.4	951596	952381	+	786	925
CLUG_03683	Supercontig_1.4	952838	953584	+	747	11879
CLUG_03684	Supercontig_1.4	953610	954611	-	1002	64
CLUG_03685	Supercontig_1.4	955552	958260	+	2709	2433
CLUG_03686	Supercontig_1.4	958281	959213	-	933	95
CLUG_03687	Supercontig_1.4	959598	960155	+	558	1463
CLUG_03688	Supercontig_1.4	962734	964110	+	1377	235
CLUG_03689	Supercontig_1.4	964932	966611	+	1680	74
CLUG_03690	Supercontig_1.4	966732	967505	-	774	103
CLUG_03691	Supercontig_1.4	968020	970056	+	2037	122
CLUG_03692	Supercontig_1.4	970124	971566	-	1443	93
CLUG_03693	Supercontig_1.4	971800	973233	+	1434	277
CLUG_03694	Supercontig_1.4	973565	975520	+	1956	596
CLUG_03695	Supercontig_1.4	975624	976874	-	1251	46770
CLUG_03696	Supercontig_1.4	977592	978449	+	858	32469
CLUG_03697	Supercontig_1.4	978553	980100	-	1548	115
CLUG_03698	Supercontig_1.4	980691	983969	+	3279	4167
CLUG_03699	Supercontig_1.4	984005	984739	-	735	804
CLUG_03700	Supercontig_1.4	985002	986573	-	1572	275
CLUG_03701	Supercontig_1.4	988046	988723	+	678	1182
CLUG_03702	Supercontig_1.4	988787	989821	-	1035	169
CLUG_03703	Supercontig_1.4	992799	993413	+	615	6370
