"","L1B.r1","L1B.r2","L1B_benomyl.r1","L1B_benomyl.r2","L4C.r1","L4C.r2","L4C_benomyl.r1","L4C_benomyl.r2","U10D.r1","U10D.r2","U10D_benomyl.r1","U10D_benomyl.r2","U3B.r1","U3B.r2","U3B_benomyl.r1","U3B_benomyl.r2","U3E.r1","U3E.r2","U3E_benomyl.r1","U3E_benomyl.r2","U5C.r1","U5C.r2","U5C_benomyl.r1","U5C_benomyl.r2"
"CLUG_03169T0",10349,5958,7930,10371,12867,12445,13479,13376,8550,11332,13343,21927,27139,30743,4893,4697,18844,19037,16425,21509,20663,22302,23586,29089
"CLUG_03170T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_03171T0",405,300,1354,1780,471,408,2344,1998,216,328,966,1549,591,602,2379,2207,354,520,1835,1534,494,345,2639,2174
"CLUG_03172T0",5426,6974,673,960,11522,10024,719,1969,6553,9299,930,1155,6753,7021,1992,2498,7602,6377,1052,1472,8457,8075,1604,2115
"CLUG_03173T0",1158,755,379,525,3712,3480,614,1246,1494,2386,468,637,2635,2156,1995,1868,3075,1960,218,332,2316,2300,1122,1173
"CLUG_03174T0",2330,1716,268,467,3470,4072,445,501,2250,2807,537,553,2433,1927,682,697,2509,2151,620,752,2634,2426,650,538
"CLUG_03175T0",10163,12480,3289,4006,17442,19966,2771,3321,12288,13984,4621,4184,8830,6104,1973,1713,10062,9492,4555,5785,7699,7912,4579,4099
"CLUG_03176T0",3725,3431,2235,2588,6418,5854,4186,3508,3970,5567,2606,3418,4249,3492,4486,4549,4129,4558,3406,4004,3942,3691,4270,4760
"CLUG_03177T0",1107,415,644,660,1049,1051,610,752,862,907,463,545,419,671,946,1522,814,1558,297,350,472,472,390,703
"CLUG_03178T0",808,613,990,1216,1549,1484,974,1507,664,878,946,1411,1608,1514,1664,1917,1230,1162,1009,1321,1430,1644,1093,1323
"CLUG_03179T0",28542,30685,4723,6619,44755,53825,6322,6125,27213,32922,7363,5983,15652,13838,1057,990,14762,18657,12440,15668,11430,13435,11712,13307
"CLUG_03180T0",5357,5298,914,1400,11236,11686,1291,2081,6104,6774,1166,1307,6273,5698,368,549,6261,6063,2611,2826,6125,5812,2142,2016
"CLUG_03181T0",795,361,144,251,1741,1469,473,665,657,1102,255,364,1587,1992,160,135,1520,1335,786,1204,1597,1377,891,825
"CLUG_03182T0",588,271,94,93,1598,1328,167,175,535,906,98,132,1254,1789,162,169,1180,1064,172,346,1277,982,524,494
"CLUG_03183T0",51,65,40,71,375,140,114,117,186,587,42,65,12,11,289,211,38,114,30,21,22,20,156,153
"CLUG_03184T0",22,33,39,24,251,53,25,59,66,321,16,51,3,0,191,167,3,69,15,20,3,6,149,115
"CLUG_03185T0",3589,1851,365,419,3434,8306,696,774,5331,3164,406,521,2370,2328,1162,1200,2596,2531,698,599,2832,2692,1150,1312
"CLUG_03186T0",702,624,143,125,1036,1212,115,246,754,897,111,182,821,809,471,492,983,752,194,214,917,875,407,553
"CLUG_03187T0",934,917,192,198,1842,2403,170,400,1353,1661,186,347,1323,1144,626,851,1620,1204,280,246,1611,1394,764,838
"CLUG_03188T0",4843,3604,903,1100,7983,8411,1316,1299,5523,6433,1851,1778,6269,4829,1144,1102,5872,5366,3541,3732,5623,5306,2170,1781
"CLUG_03189T0",1728,1451,383,575,1920,1963,1054,1415,1371,1668,469,741,2007,1925,1122,1113,1592,1963,1210,1406,1952,2072,1589,1745
"CLUG_03190T0",429,257,177,209,777,861,264,704,360,617,112,270,846,647,467,673,750,682,441,564,772,654,751,893
"CLUG_03191T0",158,121,148,192,192,306,256,469,150,164,182,286,337,291,373,549,198,227,585,682,238,245,1426,1368
"CLUG_03192T0",2108,624,452,532,4849,4009,537,634,2426,4203,937,907,2477,2445,825,882,2453,2604,1113,1323,1773,1764,850,932
"CLUG_03193T0",3989,3554,207,288,6123,5301,382,470,4173,6027,621,867,6871,6776,324,378,6952,6128,1969,2978,4390,4185,1851,1810
"CLUG_03194T0",11.5118516877072,8.00219024797533,50.1350603720053,58.9143044242811,6.607022493616,15.2789593113381,55.8377349439538,40.9375935325273,7.24631449640865,8.22263428577479,31,37.7018668179095,14,10,83.7017705094124,69.1368217170452,10.069440687905,25.0121417544183,21.2604496675265,11.017694023165,20.4475721756817,16.3470543587305,54.7180334792418,48.3012758336157
"CLUG_03195T0",67.9849550284663,25.768944669246,106.865639102195,145.191885382651,106.731024523212,87.3305111769363,159.878284354887,186.587221365538,40.2526998085903,37.1310589362875,115.518559216273,122.722073713524,76.0114300588084,86.83781391005,75.4706329629447,116.754588829737,32.5964239237544,102.365035827741,24.8072335107586,48.4821617328987,48.3720010822307,58.5364172470644,27.9676084777918,35.1971449559134
"CLUG_03196T0",3.77127959296113,4.98243128041887,10.3661151785434,28.1358697028104,15.2772323028694,14.3354960745903,29.9356589671967,45.033301720425,11.7706315389398,12.5311927511356,11.6033192915097,28.9677682653899,35.6767682942132,12.0439113217805,13.0144997396896,43.832939780429,32.512334493293,7.92275757262342,10.1886849215405,22.1254664978564,13.5420274312488,0,19.6240797745835,16.8117565821391
"CLUG_03197T0",87,35,775,879,152,287,2294,1817,507,235,1314,1282,319,272,1300,1407,274,411,265,222,6297,6846,3985,3515
"CLUG_03198T0",384.005042722323,131,13250.7229452028,17226.8221523156,455.012588401468,748.041803753376,16261.5965017165,14807.2595223876,67,52,6405.75338743022,8243.66211719404,271,308.011765193635,9338.42143978042,9009.20206938473,43,53,5311.85136235464,6407.73664681709,66,53.0549839337615,2517.19753662848,2117.95040146788
"CLUG_03199T0",13347.5149960682,6071,10143.9305612653,12252.4649266379,21104.3267709494,24625.1116586155,11684.326525263,7056.63464048018,1246,1234,5263,3946.3197215274,9013,7206,2933.45109398347,3852.94947606477,233,342,8624.20406258915,7475.53552570751,1171,907,266,399
"CLUG_03200T0",1245,857,1033,1426,1496,1338,2658,2627,656,921,1077,1904,1357,1641,2112,1933,996,1390,1740,1619,1191,1092,1295,1473
"CLUG_03201T0",171,85,207,284,224,297,556,824,505,259,301,500,253,187,471,604,271,408,207,324,243,235,107,142
"CLUG_03202T0",2660,3455,438,483,3855,3897,484,703,3287,3836,629,820,2737,2314,472,623,3846,3240,2263,1708,3785,3821,779,193
"CLUG_03203T0",17021,13902,363,450,22674,16426,265,377,16786,20877,461,596,13541,21633,326,633,14547,14389,1567,1088,15908,18277,446,141
"CLUG_03204T0",83,67,52,43,114,137,20,46,73,114,37,110,70,60,91,80,91,81,30,29,111,76,13,38
"CLUG_03205T0",515,328,529,719,1948,1521,375,781,513,1002,468,1001,1905,1713,1357,1509,2153,1573,188,196,2010,1452,553,588
"CLUG_03206T0",0,0,46,57,2,0,46,45,0,0,21,43,0,0,121,102,0,1,20,4,0,0,41,56
"CLUG_03207T0",773,901,85,84,1051,918,81,247,743,950,121,128,781,902,152,239,812,853,149,180,1154,1293,155,159
"CLUG_03208T0",334,219,163,114,510,458,106,276,281,399,102,164,394,451,241,360,362,371,183,163,492,476,274,257
"CLUG_03209T0",2281,2619,1067,1298,3774,3431,1124,1488,2200,2948,1600,1912,3027,2897,913,1206,2702,3030,2907,2882,2321,2397,2111,2240
"CLUG_03210T0",408,302,97,160,532,551,233,340,288,371,126,172,427,441,235,268,388,463,172,250,474,455,272,242
"CLUG_03211T0",1190,824,695,730,2102,1887,995.587273701048,1671,922,1521,555,882.280857403805,1372,1466,1049.27508767355,1567,1448,1787,998,912.901704010487,1565,1521,1387.46574339099,1555.65276940614
"CLUG_03212T0",0,0,0,0,0,0,20.4127262989516,0,0,0,0,52.7191425961952,0,0,48.7249123264461,0,0,0,0,3.09829598951248,0,0,117.534256609007,6.34723059386014
"CLUG_03213T0",4,5,234,196,2,4,258,268,3,3,181,274,1,3,772,628,1,1,10,6,1,4,111,86
"CLUG_03214T0",100.481006459225,95.920694152856,141.24507458743,112.983092180513,107.400971238001,158.545706420053,71.8119507622034,139.17346678773,120.053768892475,82.0094148482486,109.350508221228,156.316461136741,162.5332780457,77.7930477822252,331.755745999699,373.067718906833,135.65248356199,67.0308566741736,11.9766815001515,0,138.877729859085,109.606250934944,26.8439282229578,21.2198446200818
"CLUG_03215T0",397.518993540775,227.079305847144,595.75492541257,417.016907819487,460.599028761999,529.454293579947,539.188049237797,653.82653321227,396.946231107525,398.990585151751,481.649491778772,768.683538863259,540.4667219543,323.206952217775,1288.2442540003,1613.93228109317,381.34751643801,336.969143325826,46.0233184998485,76,407.122270140915,443.393749065056,434.156071777042,364.780155379918
"CLUG_03216T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_03217T0",1099,699,3057,3647,1627,1958,6110,4630,942,1391,2656,3741,1459,1714,4762,5085,1539,1693,1109,1453,1481,1737,2133,2730
"CLUG_03218T0",1,0,160,146,2,0,198,207,0,1,178,199,1,0,347,362,0,2,5,5,1,0,72,78
"CLUG_03219T0",520,253,2092,2332,749,862,2805,2587,468,389,1653,2118,757,544,3269,3506,550,728,471,398,1524,1556,891,1126
"CLUG_03220T0",1132,742,420,456,2034,1966.37312313185,360,589,791,1279,418,569,1889.42315236975,2185.54036961064,288,522,1759,2085,1112,1282,1918,1706,1235,1257
"CLUG_03221T0",1709,1372,1039,1666,2658,3361,2132,3624,1504,2488,1794,3469,3525,4168,920,941,3357,3375,2198,3916,3532,4058,9429,9861
"CLUG_03222T0",583,417,188,233,1286,1025,119,267,400,672,168,341,1012,1018,291,514,1004,1082,214,275,903,683,155,100
"CLUG_03223T0",2725,1977,1775,1315,4200,4226,1348,2004,2499,2819,1647,2246,3440,3233,2265,2884,3277,2933,923,962,3052,2622,1229,866
"CLUG_03224T0",650,770,851,904,743,807,992,739,600,647,921,1241,895,709,891,652,768,719,1066,1396,945,778,1255,1128
"CLUG_03225T0",383,327,299,319,407,446,317,408,252,317,245,344,322,378,402,552,260,343,143,169,321,363,267,232
"CLUG_03226T0",1426,1215,1549,1541,2098,1778,1354,2201,1302,1832,1153,1970,1933,2056,2547,4157,1934,2263,1135,949,2309,2288,1785,1538
"CLUG_03227T0",366,247,645,587,506.890726283905,492,702.405442487955,1280,443,434,618,982,666,730,1720.47915133652,1929.0128945604,1006,1425,445,654,1697,1683,942,897.529409220587
"CLUG_03228T0",3,17,631,645,65.1092737160954,7,1084.59455751204,1327,7,92,619,1028,152,473,1976.52084866348,1999.9871054396,371,1131,362,401,151,356,1030,838.470590779413
"CLUG_03229T0",3,7,3123,2719,13,13,4315,5317,9,21,2505,3786,6,7,7262,8750,27,39,772,589,73,95,2996,3063
"CLUG_03230T0",503,322,1319,1140,779,846,980,2276,372,518,1088,1758,1412,2060,2481,3870,872,947,651,797,955,945,1171,1401
"CLUG_03231T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_03232T0",35,14,310,376,8,16,275,639,17,19,422,584,28,32,793,1103,13,33,162,151,16,23,322,357
"CLUG_03233T0",1023,769,1618,1999,1779,1774,1744,2643,897,1262,1684,2491,1369,1196,2129,3728,1338,1103,1418,1697,1290,1380,1944,2155
"CLUG_03234T0",150561,140783,1582246.78156354,1671624.75940992,42372,51107,1482788,1135817,88881,88291,1363085.76990343,1197912,99979,102732,1178786.71362496,1453119.74001708,55786,42702,1209932,1098270,119021,129430,1327613.7070016,1397271.09843692
"CLUG_03235T0",7413,4241,4229,5664,8893,10191,3986,3857,8876,9093,6514,8193,9683,8116,3093,3145,8466,7780,10122,8241,10788,9008,4178,3967
"CLUG_03236T0",5407,4668,4052,5163,7599,7946,5795,5227,3929,4908,4193,5424,4284,3469,2243,2325,4001,4734,5555,5817,4360,4102,5826,5426
"CLUG_03237T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_03238T0",226,38,107703,129880,59,89,138462,107519,105,148,128165,120369,1546,1185,84158,88971,362,299,133903,164090,42,89,163793,182332
"CLUG_03239T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_03240T0",76219,59977,50035,62477,102743,98093,54278,57071,64738,78774,73154,106556,76433,72370,38129,41403,73921,78849,81824,80663,64740,60594,65686,71583
"CLUG_03241T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_03242T0",109,161,656,568,396,212,387,644,135,202,480,403,80,372,1541,2735,148,269,230,144,50,87,593,733
"CLUG_03243T0",34,4,1198,1075,4,15,2103,1477,17,6,895,1048,0,9,4234,4434,4,16,501,357,3,4,1512,1673
"CLUG_03244T0",2078,1441,3858,3464,4066,3825,4298,4956,2000,2838,2841,3508,3018,2988,13772,15400,3220,3196,1704,1675,3560,3379,1909,2431
"CLUG_03245T0",267,160,256,237,484,619,149,237,271,371,153,225,393,371,654,960,389,432,97,86,528,522,279,272
"CLUG_03246T0",4302,5923,6812,6874,8977,10234,10909,11760,5518,6872,7674,10748,9913,9390,15011,14248,8827,8492,12752,14022,10495,11700,11003,15007
"CLUG_03247T0",790.454799552794,474,530.609673911022,581.343385805745,2049.02607243209,2690.55433250889,1011.96639879163,819.385720264561,836.223209591242,864,595.544616436031,643.215542481898,404.403002246973,288,132,149,670.260581270992,865.473809518288,76,141.044920512552,407.215120161212,406,72,80
"CLUG_03248T0",708.166672472287,359.681567469163,534.378990233682,592.056154889888,1681.91556849703,2184.03028053258,614.500665821815,801.271399204948,563.758857290195,672.305477289807,521.845790519153,532.548379502542,308.336754555427,246.423941944329,111,169.879867955624,508.030939446137,786.37776253656,88.6956444183544,92.5095265957596,287.916715485386,287.489780124492,44.3242813749012,80.4586740213316
"CLUG_03249T0",995,1074,266,314,3719,3085,212,501,1136,1775,338,402,1560,1577,539,744,1781,1566,46,92,1686,1405,242,217
"CLUG_03250T0",3227.37852797492,2356.31843253084,2672.0113358553,3071.60045930437,6815.05835907088,8754.41538695854,3544.53293538656,4255.34288053049,3562.01793311856,3796.69452271019,3232.60959304482,3221.23607801556,2037.2602431976,1568.57605805567,602,632.120132044376,2762.70847928287,3021.14842794515,551.304355581646,918.445552891688,2016.8681643534,2107.51021987551,309.675718625099,318.541325978668
"CLUG_03251T0",20,100,191,161,143,23,214,306,10,79,202,232,33,246,754,963,111,216,163,238,13,40,236,257
"CLUG_03252T0",10974,7000,3131,2652,20065,19631,7147,5742,10866,14801,3205,3288,17356,18436,10914,10387,17259,14240,5782,5620,16230,15365,4688,4316
"CLUG_03253T0",625,447,589,624,880,829,595,665,481,643,524,818,1078,896,722,993,754,735,760,1001,944,870,1197,1082
"CLUG_03254T0",351,292,1850,2075,738,640,4077,3064,373,556,1863,2179,859,839,3137,2835,637,598,966,1071,720,787,1479,1724
"CLUG_03255T0",2767,1716,6389,7805,2606,3063,9684,9329,2704,2369,7691,8223,4323,3288,6853,6900,2574,2035,4802,6989,3569,3824,6753,6729
"CLUG_03256T0",2265,1471,1390,1956,2921,3382,4540,6604,2014,2113,1630,2331,2055,1370,4396,4677,1827,1715,3144,4334,1693,1696,5269,6031
"CLUG_03257T0",3142,2751,1348,1725,6494,6678,5841,6192,3386,4663,1389,2226,6078,5848,8214,5838,5425,4789,2699,3913,6065,5436,5289,6009
"CLUG_03258T0",7070,7006,551,878,10696,10872,838,1048,7946,9754,1272,1437,10256,9386,580,837,10598,9420,3257,4605,11818,11052,2934,2719
"CLUG_03259T0",484,266,92,100,609,620,114,140,301,365,84,133,391,459,88,118,406,466,328,211,512,478,345,317
"CLUG_03260T0",401,200,87,105,597,537,137,188,294,378,111,145,384,355,172,224,495,428,140,172,598,485,153,164
"CLUG_03261T0",1638,1068,422,418,1856,1888,541,567,1146,1409,577,543,2601,2940,636,666,2006,1930,973,1409,2964,2636,2562,2621
"CLUG_03262T0",1385,839,195,214,2002,1903,339,379,1054,1227,212,296,1605,1651,540,468,1370,1448,229,280,1622,1353,262,252
"CLUG_03263T0",3607,3298,268,387,6760,7145,537,758,3709,4426,462,729,3537,2873,396,556,3988,3671,547,671,4544,3819,250,272
"CLUG_03264T0",1889,1318,655,1052,2491,3295,1844,2535,1535,2297,1131,2606,2623,2713,434,491,2565,2496,1464,2434,3382,3267,6139,6009
"CLUG_03265T0",499,264,128,246,1488,1277,428,693,761,1069,294,632,1292,1036,203,236,1119,1055,314,547,986,999,142,127
"CLUG_03266T0",1288,988,130,179,2757,2643,273,315,1425,2063,279,319,2274,1837,71,107,2579,2118,237,435,2569,2397,183,251
"CLUG_03267T0",1632,2593,3196,4384,2312,1908,8269,6475,1392,1801,3534,4969,2530,2469,4213,3416,2190,2360,11836,13002,2349,1942,15618,13895
"CLUG_03268T0",1775,1393,467,547,3774,3842,693,1479,1882,2619,720,1167,3122,2661,2037,2158,3458,2459,1915,2770,3455,3146,2269,1867
"CLUG_03269T0",2,0,43,28,3,5,65,96,0,5,29,68,0,0,241,182,0,1,38,85,2,0,160,158
"CLUG_03270T0",1043,1185,369,553,3028,2413,955,1118,1198,2001,495,707,1046,1237,2333,1948,1512,2139,463,704,1995,2961,827,1003
"CLUG_03271T0",4272,3751,1564,1876,5790,6306,1362,2022,4191,5278,2321,3158,5267,4922,2980,3081,5210,5203,3771,4096,5113,4980,3840,4122
"CLUG_03272T0",218,189,10,36,348,404,11,20,244,255,32,19,258,220,9,20,246,237,7,14,251,261,12,2
"CLUG_03273T0",1,16,8,0,34,43,1,3,20,34,1,1,32,33,8,12,21,26,4,4,25,47,2,2
"CLUG_03274T0",6046,4652,420,485,10816,18288,228,641,15914,13390,898,967,4829,4559,185,171,10337,8204,639,899,7296,12011,112,99
"CLUG_03275T0",194,124,50,65,355,329,81,133,163,231,84,107,301,331,65,48,269,307,156,167,256,309,38,83
"CLUG_03276T0",328.376956000144,153.500874257886,269.390507945047,272.295444261621,346.962384355056,277.153483032437,115.200621367965,110.155349318184,122.629783355243,201.405448574501,183.855873645873,177.950057708692,342.092498110274,777.382005997595,131.164174475382,234.732527268421,216.724751928771,807.041409718325,159.656677099396,82.7582632740445,352.019662285097,434.046396790549,42.4130351299677,39.6868580956076
"CLUG_03277T0",595.623043999856,356.499125742114,293.609492054953,271.704555738379,802.037615644944,634.846516967563,299.799378632035,212.844650681816,456.370216644757,596.594551425499,219.144126354127,274.049942291308,726.907501889726,851.617994002405,182.835825524618,299.267472731579,755.275248071229,1003.95859028168,245.343322900604,189.241736725956,847.980337714903,867.953603209451,76.5869648700323,74.3131419043924
"CLUG_03278T0",4993,3004,2027,2323,7092,7464,1883,2152,4643,5758,2018,2433,7512,10602,2651,3148,6172,9201,3488,2779,7215,8283,1885,2156
"CLUG_03279T0",187,153,152,173,168,285,312,383,161,153,99,138,389,264,329,350,180,182,138,137,222,316,143,157
"CLUG_03280T0",1436.88552033413,942.450764466933,753.762264011847,994.952109383705,1757.14489327579,1864.03540838546,1092.05727667629,1181.88798304426,862.321596441295,1154.62990503259,1042.26319654903,1715.58388617387,2149.92946366351,2051.88377558381,1019.8612795309,1045.04697404347,1426.52864538478,1394.63702135871,1588.56638414464,1348.14850585898,2122.72300795213,1837.55466948729,2673.97374445641,2848.76545998493
"CLUG_03281T0",1754.11447966587,979.549235533067,895.237735988153,991.047890616295,2372.85510672421,2300.96459161454,1520.94272332371,1567.11201695574,1243.67840355871,1432.37009496741,1132.73680345097,1914.41611382613,2389.07053633649,2237.11622441619,1080.1387204691,1051.95302595653,1846.47135461522,1836.36297864129,2090.43361585536,1991.85149414102,2403.27699204787,2094.44533051271,2706.02625554359,3795.23454001507
"CLUG_03282T0",2177,1575,516,532,3207,3505,629,705,1856,2274,349,551,1951,2546,899,1387,2512,3129,301,297,2841,2613,376,425
"CLUG_03283T0",621.539267446901,325,183.275754850787,219,1445.99996798864,1115.99985515749,311,306,496,868,214,216,651,593,341,456,801,925.338529723017,139,102,661,650,109,107
"CLUG_03284T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_03285T0",11.4607325530986,0,6.72424514921282,0,3.20113609485696e-05,0.000144842511420921,0,0,0,0,0,0,0,0,0,0,0,6.66147027698323,0,0,0,0,0,0
"CLUG_03286T0",590,296,76,107,1969,1345,104,107,581,1305,90,72,1395,1489,141,212,1360,1291,55,62,1090,1154,24,45
"CLUG_03287T0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"CLUG_03288T0",599,302,80,115,1663,1324,78,89,571,1082,93,64,1219,1303,143,133,1263,1069,20,29,971,1070,30,19
"CLUG_03289T0",760,360,320,256,1744,1530,189,302,710,1237,210,281,1570,2064,432,647,1696,2027,121,86,1342,1420,80,127
"CLUG_03290T0",143,86,27,23,319,297,15,40,171,220,18,42,254,263,35,43,351,294,28,20,245,231,17,19
"CLUG_03291T0",3056,2949,1680,2310,5337,5190,2362,2622,4027,5268,2288,2708,4587,4161,2083,1965,5235,5728,2930,3364,4675,5565,1213,1740
"CLUG_03292T0",912,540,725,1006,1375,1536,1044,1662,756,985,790,1702,1128,1006,1250,1557,997,1022,250,368,1213,1237,499,474
"CLUG_03293T0",6874,4518,10557,13618,9166,10539,14493,15534,12004,9101,16818,19579,12743,11433,9744,9666,10640,11825,14066,19088,10010,11508,8815,11280
"CLUG_03294T0",956,624,412,477,1031,999,287,503,768,852,296,389,1135,1448,557,877,951,1568,642,476,1275,1526,610,668
"CLUG_03295T0",699,363,312,331,2128,2141,502,575,388,470,223,270,751,776,577,702,293,400,370,504,1170,1295,453,537
"CLUG_03296T0",36.8732383795666,40.0428945504134,155.207069915618,181.694191881978,175.563370185444,82.0315825765006,321.630812360775,249.950187599648,45.3488915327828,85.5951930362905,117.240480555801,148.972742248816,99.1884161014477,67.1951210645598,376.710169555434,388.704157513991,94.9175207407749,101.793819805862,131.245034902624,121.864441621225,139.822623143223,154.831695637291,111.515599381821,142.94794393897
"CLUG_03297T0",283.549347633694,97.5727764286594,5.38358367816806e-08,6.95342698017207,182.940486498161,263.059228070887,0,0,175.240724787002,175.625277050112,8.4177966114156,0,191.377748016557,289.48103680035,0,0,161.239867607707,252.46094559242,0,0,218.911709233767,203.79047687859,1.00966671769699,9.01951554871583
"CLUG_03298T0",477.57741398674,198.384329020927,123.792930030546,153.35238113785,576.496143316395,549.909189352613,264.369187639225,218.049812400352,330.410383680216,363.779529913598,108.341722832783,113.027257751184,439.433835881995,518.32384213509,185.289830444566,196.295842486009,465.842611651518,512.745234601718,72.7549650973763,90.1355583787752,558.26566762301,500.377827484119,55.4747339004822,101.032540512314
"CLUG_03299T0",969,685,265,269,2082,1799,180,262,815,1066,237,188,1547,1859,360,523,1351,1757,460,368,1604,1423,241,182
"CLUG_03300T0",1868.46439326894,1077.06966672169,634.38161562069,649.634259593507,2061.74202845874,2211.78204614315,1440.55536170667,722.515048035802,1033.44005530657,1320.44661051935,485.709162005133,445.709121080481,2061.55260539925,2276.92921741954,1275.12623142706,1181.50841066846,1464.69799892153,2113.36983624368,601.817185658761,662.88386994081,1651.64823503534,1710.1091032008,590.902649023945,881.159184360266
