Geneid	Chr	Start	End	Strand	Length	L1B.r1	L1B.r2	L1B_benomyl.r1	L1B_benomyl.r2	L4C.r1	L4C.r2	L4C_benomyl.r1	L4C_benomyl.r2	U10D.r1	U10D.r2	U10D_benomyl.r1	U10D_benomyl.r2	U3B.r1	U3B.r2	U3B_benomyl.r1	U3B_benomyl.r2	U3E.r1	U3E.r2	U3E_benomyl.r1	U3E_benomyl.r2	U5C.r1	U5C.r2	U5C_benomyl.r1	U5C_benomyl.r2
CLUG_02882	Supercontig_1.3	1179536	1179853	+	318	7464	4063	4248	5506	8791	1262	9991	7971	6107	7789	6418	11209	18689	20025	7379	5220	13076	12129	8874	2250	9615	6768	11404	20526
CLUG_02883	Supercontig_1.3	1180057	1180608	+	552	108	71	44	54	206	31	88	59	88	114	43	45	505	554	121	97	254	229	75	16	170	125	44	49
CLUG_02884	Supercontig_1.3	1180733	1182763	-	2031	8006	9976	462	681	5716	818	173	102	8568	8885	407	247	6427	5417	100	135	7864	6289	1733	441	4656	3552	664	906
CLUG_02885	Supercontig_1.3	1184002	1185924	-	1923	252	187	61	106	329	58	137	149	208	297	126	90	268	206	266	208	294	270	63	18	154	115	62	120
CLUG_02886	Supercontig_1.3	1186759	1188501	+	1743	95	114	38	51	235	21	37	56	68	91	23	32	8	6	107	167	30	30	43	6	26	10	43	47
CLUG_02887	Supercontig_1.3	1190024	1191541	+	1518	2097	1763	410	533	4952	541	956	1070	3036	4259	1205	1460	4987	4084	780	756	4825	3892	3058	523	2281	1802	992	1483
CLUG_02888	Supercontig_1.3	1192485	1193849	+	1365	4667	3460	980	1552	6030	794	1408	1567	3602	4873	1270	1640	5156	4978	2036	2187	4281	4793	2164	397	2677	2142	1841	2714
CLUG_02889	Supercontig_1.3	1194932	1196722	+	1791	2123	1861	832	825	3629	552	532	1015	2537	2884	769	931	2492	1899	1425	1959	2451	2213	499	121	1551	1116	258	348
CLUG_02890	Supercontig_1.3	1197808	1199487	+	1680	3962	3958	2415	3012	4561	603	2316	2195	3605	4231	2219	2896	4830	4238	3257	3307	4317	4394	2154	469	2715	1867	1402	2052
CLUG_02891	Supercontig_1.3	1200093	1201316	-	1224	2666	2354	1501	1872	4718	632	2221	1520	2969	3481	1827	1892	4733	3926	1606	1603	4042	3661	2205	396	2771	1935	976	1424
CLUG_02892	Supercontig_1.3	1201495	1203318	-	1824	1492	1343	487	522	3046	357	349	444	1832	2335	572	602	2123	1357	548	823	2121	1530	650	142	1060	820	351	470
CLUG_02893	Supercontig_1.3	1204406	1205503	-	1098	558	365	95	106	840	102	92	88	434	606	86	102	740	733	72	87	631	620	291	56	480	363	186	286
CLUG_02894	Supercontig_1.3	1206072	1206836	-	765	453	305	116	163	644	83	87	150	296	414	123	159	589	694	32	51	526	668	171	25	333	273	79	121
CLUG_02895	Supercontig_1.3	1206180	1206884	+	705	37	11	25	28	14	3	11	48	3	17	11	28	18	59	52	103	14	62	21	2	4	7	18	34
CLUG_02896	Supercontig_1.3	1207383	1208615	+	1233	416	380	104	142	824	111	146	269	474	600	133	242	605	555	262	205	726	621	110	42	373	243	81	117
CLUG_02897	Supercontig_1.3	1207575	1208249	-	675	10	0	6	7	1	0	3	2	0	0	4	9	0	12	0	16	0	14	5	1	0	0	2	6
CLUG_02898	Supercontig_1.3	1209299	1209994	+	696	362	324	149	131	918	92	231	265	392	575	132	207	521	562	277	206	628	633	100	20	253	222	58	107
CLUG_02899	Supercontig_1.3	1209446	1210168	-	723	35	0	24	31	1	0	4	3	2	3	5	2	1	34	1	33	2	48	8	1	1	1	1	3
CLUG_02900	Supercontig_1.3	1210792	1213074	-	2283	72	48	14	17	225	19	6	16	61	120	12	17	80	66	11	16	95	96	7	2	45	42	3	16
CLUG_02901	Supercontig_1.3	1214515	1215294	-	780	1562	920	2038	2691	2328	334	3394	3393	2030	1700	2870	3807	2980	2402	4258	4599	2163	2206	2344	471	1268	790	1227	1829
CLUG_02902	Supercontig_1.3	1216118	1216981	-	864	963	747	57	81	1425	241	38	59	1090	1077	71	62	1127	724	23	30	1505	1759	36	8	1018	750	11	12
CLUG_02903	Supercontig_1.3	1217694	1218476	-	783	0	0	18	19	1	0	19	20	0	0	18	19	0	1	29	28	0	1	3	0	0	1	10	26
CLUG_02904	Supercontig_1.3	1220749	1222149	-	1401	686	739	1336	1398	297	53	330	213	302	337	628	355	284	477	290	358	291	780	656	66	476	373	212	345
CLUG_02905	Supercontig_1.3	1222585	1223052	-	468	10	0	8	15	0	0	11	10	0	1	10	7	2	5	29	45	0	14	11	2	0	0	32	33
CLUG_02906	Supercontig_1.3	1227527	1233706	+	6180	136	119	100	85	360	58	28	64	137	215	92	88	67	56	150	157	252	235	39	8	82	69	74	56
CLUG_02907	Supercontig_1.3	1231735	1232517	-	783	0	1	18	10	1	0	11	13	2	1	7	10	0	0	56	61	1	2	8	0	0	1	36	49
CLUG_02908	Supercontig_1.3	1236317	1239061	-	2745	111	106	52	71	54	5	46	67	47	79	39	29	45	35	90	139	79	104	58	5	98	59	120	166
CLUG_02909	Supercontig_1.3	1236782	1239220	+	2439	290	507	193	157	434	77	56	186	398	478	143	184	172	150	345	409	425	399	201	84	568	428	625	857
CLUG_02910	Supercontig_1.3	1239731	1242142	+	2412	1016	1383	413	390	1664	264	564	584	1197	1426	415	471	985	649	1061	757	1459	1198	550	215	1157	744	1877	1960
CLUG_02911	Supercontig_1.3	1242983	1244932	-	1950	715	426	50	38	841	113	28	27	615	719	58	27	618	619	18	29	615	843	81	11	365	259	8	21
CLUG_02912	Supercontig_1.3	1245700	1248204	-	2505	3554	2767	180	281	5374	779	338	265	3762	4598	369	278	3876	3194	176	181	3968	3606	569	122	2024	1463	179	250
CLUG_02913	Supercontig_1.3	1250554	1253040	-	2487	442	353	188	182	839	105	262	284	359	642	182	176	891	1303	421	508	849	1222	162	31	479	374	41	71
CLUG_02914	Supercontig_1.3	1254897	1255478	-	582	461	397	69	87	1146	180	193	101	508	689	96	86	1115	805	151	142	939	815	188	54	532	408	34	26
CLUG_02915	Supercontig_1.3	1256252	1256719	-	468	9	13	14	8	64	9	24	26	44	40	17	9	39	21	56	54	37	25	3	1	21	19	3	4
CLUG_02916	Supercontig_1.3	1258634	1259650	-	1017	225	183	112	166	523	55	234	202	200	296	144	193	590	559	231	350	441	462	124	23	290	207	35	82
CLUG_02917	Supercontig_1.3	1261620	1263215	+	1596	2539	1206	1614	2287	4923	783	2128	1888	3242	3181	1807	2447	6187	4191	293	466	3316	3175	1410	298	2337	1993	191	195
CLUG_02918	Supercontig_1.3	1264183	1268415	-	4233	2527	1452	540	636	5922	1182	1444	1377	4243	3051	830	530	2178	1430	657	893	4232	3834	459	124	7920	5903	220	327
CLUG_02919	Supercontig_1.3	1272836	1274518	-	1683	68	4	57	83	1	1	30	75	0	9	28	64	8	35	50	144	6	58	34	11	2	2	49	71
CLUG_02920	Supercontig_1.3	1272842	1274566	+	1725	1365	789	502	515	2776	410	681	781	2414	2693	927	961	1294	901	936	1049	1486	1298	81	30	1692	1214	265	417
CLUG_02921	Supercontig_1.3	1276035	1277621	-	1587	94	133	30	18	214	25	42	22	68	127	19	22	72	87	82	70	62	73	13	2	39	34	14	24
CLUG_02922	Supercontig_1.3	1276311	1277114	+	804	4	0	1	3	0	0	0	0	0	0	0	0	0	2	0	3	0	2	0	0	0	0	0	0
CLUG_02923	Supercontig_1.3	1278040	1280664	-	2625	448	281	221	220	704	106	293	312	441	526	191	249	540	650	650	663	481	523	76	13	220	158	215	319
CLUG_02924	Supercontig_1.3	1278334	1279818	+	1485	25	0	21	34	0	0	2	4	0	0	0	0	0	21	0	67	0	23	9	0	0	0	1	1
CLUG_02925	Supercontig_1.3	1279386	1279844	-	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLUG_02926	Supercontig_1.3	1280676	1281614	+	939	514	251	85	71	708	107	92	62	390	543	170	152	657	749	33	52	460	513	338	58	245	185	116	184
CLUG_02927	Supercontig_1.3	1281967	1282962	-	996	1070	644	141	184	1842	273	252	185	1141	1414	252	226	1560	1307	303	322	1175	997	470	114	744	516	260	281
CLUG_02928	Supercontig_1.3	1284300	1285211	-	912	0	25	41	48	2	0	36	61	2	2	33	48	20	37	145	144	1	9	20	2	25	28	24	59
CLUG_02929	Supercontig_1.3	1285789	1287753	+	1965	65	43	19	17	163	12	2	14	72	113	18	7	37	71	5	51	55	59	7	0	44	41	2	8
CLUG_02930	Supercontig_1.3	1289037	1291199	+	2163	1189	748	145	218	1654	239	366	528	1229	1393	222	376	1375	1265	179	240	1342	1280	510	90	643	496	267	335
CLUG_02931	Supercontig_1.3	1289129	1289842	-	714	24	4	22	19	4	1	8	10	1	3	6	8	2	21	25	43	2	21	3	0	1	0	2	8
CLUG_02932	Supercontig_1.3	1292052	1294472	+	2421	712	339	47	74	1852	212	88	140	738	1098	88	94	1542	1519	114	108	1390	1118	35	11	742	457	34	48
CLUG_02933	Supercontig_1.3	1294558	1296684	-	2127	1377	1010	113	139	3371	432	188	193	1679	2255	158	144	3005	2296	252	271	2548	1744	55	12	1199	899	57	58
CLUG_02934	Supercontig_1.3	1297597	1298577	-	981	51	42	55	43	48	3	139	105	24	41	45	72	7	13	190	157	35	29	32	4	8	8	41	70
CLUG_02935	Supercontig_1.3	1299210	1301309	+	2100	856	473	398	479	1245	166	486	737	707	1059	542	825	1403	1551	323	450	1189	1279	967	216	710	503	975	1521
CLUG_02936	Supercontig_1.3	1301952	1302629	-	678	123	64	25	27	165	22	16	40	110	169	31	27	174	81	57	73	200	151	16	13	109	55	20	25
CLUG_02937	Supercontig_1.3	1302946	1303890	+	945	2891	1674	116	165	2853	381	178	166	1837	2131	230	133	2088	1887	119	148	1834	1979	182	38	986	682	58	69
CLUG_02938	Supercontig_1.3	1304681	1305880	-	1200	283	165	39	43	631	97	25	38	288	357	39	40	401	381	47	84	419	433	42	10	220	150	10	24
CLUG_02939	Supercontig_1.3	1307071	1307835	-	765	585	442	971	1244	894	127	677	557	476	644	1047	1739	664	669	1137	966	686	728	908	167	354	245	437	620
CLUG_02940	Supercontig_1.3	1308262	1310382	-	2121	8764	9970	2826	3582	7251	1065	701	945	9854	10122	3027	4316	8497	7208	1668	1665	9367	8322	4119	1005	6661	5263	1594	2345
CLUG_02941	Supercontig_1.3	1310613	1311095	-	483	328	298	145	177	210	37	25	64	234	282	67	139	271	300	114	140	212	385	180	24	196	161	45	78
CLUG_02942	Supercontig_1.3	1313249	1314616	-	1368	751	559	443	456	1130	216	604	862	870	1296	597	875	1098	1256	770	918	1368	1273	445	135	680	587	839	1330
CLUG_02943	Supercontig_1.3	1315467	1316498	-	1032	1263	1033	283	287	3635	474	391	452	1927	2604	320	366	2924	2136	622	640	3173	2319	58	26	1705	1212	112	178
CLUG_02944	Supercontig_1.3	1317729	1318520	+	792	477	328	50	91	1487	163	137	147	611	849	84	59	1635	1107	281	252	1371	905	36	6	674	454	40	56
CLUG_02945	Supercontig_1.3	1319157	1320548	+	1392	1278	847	362	559	1908	301	787	696	1123	1349	582	918	1932	1836	375	547	1723	1824	1079	212	933	610	471	924
CLUG_02946	Supercontig_1.3	1321443	1322462	-	1020	917	497	1389	1398	1230	179	2350	1280	735	803	1152	1106	824	769	2134	2162	843	907	399	67	522	356	332	710
CLUG_02947	Supercontig_1.3	1321524	1322465	+	942	78	18	106	124	58	8	63	80	67	106	22	36	67	89	122	237	40	79	28	1	25	36	8	14
CLUG_02948	Supercontig_1.3	1323159	1324544	+	1386	68	45	113	115	168	15	132	96	66	157	83	84	285	443	221	295	187	267	156	22	113	113	44	72
CLUG_02949	Supercontig_1.3	1325623	1327110	+	1488	1204	901	158	205	2069	278	144	176	1202	1545	192	159	1654	1493	55	170	1565	1394	542	91	897	662	229	323
CLUG_02950	Supercontig_1.3	1327249	1328652	-	1404	388	264	359	318	614	68	172	330	375	567	194	349	539	505	536	1032	543	577	67	11	283	188	116	184
CLUG_02951	Supercontig_1.3	1328832	1330211	+	1380	392	282	71	77	652	101	22	53	408	479	36	42	681	562	17	173	552	533	33	10	381	223	15	19
CLUG_02952	Supercontig_1.3	1329002	1329601	-	600	33	2	153	140	6	1	67	160	0	2	108	148	6	19	303	532	7	29	15	2	4	1	58	111
CLUG_02953	Supercontig_1.3	1331209	1332060	-	852	622	360	508	565	702	90	834	723	517	560	418	697	712	628	1047	1073	546	672	612	139	513	405	311	659
CLUG_02954	Supercontig_1.3	1333599	1334618	+	1020	2765	2372	2038	3304	3602	494	3805	4302	2576	3035	1824	3423	3041	2602	4518	4847	3082	2897	3638	866	1778	1356	1909	3543
CLUG_02955	Supercontig_1.3	1335806	1340209	+	4404	266	156	1478	2223	373	39	3383	5546	181	226	1047	2603	251	332	9505	9959	324	486	1012	153	194	147	1660	3474
CLUG_02956	Supercontig_1.3	1340787	1342334	-	1548	437	413	48	52	907	93	53	64	415	670	65	61	504	495	56	50	551	619	62	11	278	212	17	42
CLUG_02957	Supercontig_1.3	1343059	1343829	-	771	1213	1071	80	122	1470	201	241	147	1029	1238	157	112	1604	1449	60	64	1264	1270	374	87	738	604	226	435
CLUG_02958	Supercontig_1.3	1344641	1345123	+	483	1076	869	444	584	1719	216	806	804	1014	1263	900	1416	1678	1463	814	661	1513	1303	1142	282	795	512	1034	1553
CLUG_02959	Supercontig_1.3	1346229	1346561	-	333	1211	1764	281	443	3097	375	750	673	1233	2387	577	907	5949	12897	2031	1025	4089	5014	1125	687	1507	1384	1082	5206
CLUG_02960	Supercontig_1.3	1347406	1349814	-	2409	404	255	125	98	758	109	54	109	463	585	97	121	535	653	105	216	603	662	174	34	275	236	24	42
CLUG_02961	Supercontig_1.3	1349957	1352683	+	2727	335	316	260	261	662	116	508	753	413	608	292	595	1282	1378	1524	1096	874	913	416	117	508	435	525	1013
CLUG_02962	Supercontig_1.3	1353385	1354227	+	843	533	389	97	116	924	97	74	88	511	558	119	125	714	544	45	121	692	588	244	50	373	246	68	108
CLUG_02963	Supercontig_1.3	1354343	1358182	-	3840	4347	4303	806	931	6907	970	541	781	5813	6286	1025	1090	4715	4077	932	1240	4888	4130	1500	321	3051	2197	679	668
CLUG_02964	Supercontig_1.3	1359609	1360133	-	525	11	7	18	14	13	1	3	11	11	7	14	18	6	6	24	64	19	6	6	0	10	3	8	9
CLUG_02965	Supercontig_1.3	1360344	1360811	+	468	5	2	14	5	5	0	3	7	7	5	2	5	4	4	2	9	2	4	3	1	5	5	1	2
CLUG_02966	Supercontig_1.3	1360838	1361896	+	1059	28205	12561	1029	1577	32794	4326	1596	1689	23220	25917	1755	1704	35785	32825	553	704	27696	25613	3116	467	16234	12118	308	412
CLUG_02967	Supercontig_1.3	1363356	1365206	-	1851	2914	2183	508	554	5799	747	563	487	3569	4895	927	800	5556	5145	349	423	5073	4464	2176	340	2287	1990	526	601
CLUG_02968	Supercontig_1.3	1365867	1366907	+	1041	32951	13351	18317	18628	47826	8018	13243	9823	5946	6755	3650	2615	25260	21457	6746	6672	4988	4183	4863	985	6622	5232	1062	1870
CLUG_02969	Supercontig_1.3	1367295	1368500	-	1206	1294	910	365	439	2249	312	355	290	1229	1872	545	524	2892	2262	175	203	2685	1986	1095	271	1646	1046	345	479
CLUG_02970	Supercontig_1.3	1368803	1370995	-	2193	3822	3320	413	407	5640	841	503	463	3892	4106	497	419	2859	2025	277	440	2881	3025	181	40	1707	1346	102	76
CLUG_02971	Supercontig_1.3	1371620	1374820	-	3201	1400	945	558	565	2307	386	810	872	1598	2228	822	1188	2385	2861	552	757	2753	2720	849	239	1414	1244	1286	2124
CLUG_02972	Supercontig_1.3	1376010	1376723	+	714	10	3	20	17	5	0	13	11	1	7	2	13	1	10	38	75	7	15	6	0	7	6	12	10
CLUG_02973	Supercontig_1.3	1376084	1378351	-	2268	46	42	84	55	150	19	38	58	66	105	73	112	323	316	208	273	283	181	29	3	108	110	29	30
CLUG_02974	Supercontig_1.3	1377394	1377852	-	459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLUG_02975	Supercontig_1.3	1377993	1378451	-	459	0	0	5	2	2	0	8	0	0	0	8	18	0	0	11	24	0	1	0	0	1	0	1	0
CLUG_02976	Supercontig_1.3	1379218	1380852	-	1635	17131	10317	3199	4183	20537	3419	4366	4225	19710	18428	5251	4679	17286	12715	1183	1380	16933	14567	7930	1191	9558	7428	1814	2655
CLUG_02977	Supercontig_1.3	1382231	1383454	+	1224	612	422	121	140	848	136	113	179	670	739	134	122	475	513	163	223	629	766	43	8	344	295	64	119
CLUG_02978	Supercontig_1.3	1384533	1386125	+	1593	2119	1131	1882	2524	2728	541	3549	4225	5866	4174	3770	5058	4644	3985	5035	3869	4198	2950	3939	692	3004	2193	2137	4275
CLUG_02979	Supercontig_1.3	1387361	1387813	+	453	2265	1461	588	781	3213	496	914	947	2389	2677	983	1125	2961	1733	815	840	2584	1888	1652	286	2123	1257	1228	1258
CLUG_02980	Supercontig_1.3	1389272	1392319	+	3048	1762	1764	215	270	2734	406	108	209	1987	2434	175	193	2202	1997	123	297	2545	2131	364	39	1320	912	52	92
CLUG_02981	Supercontig_1.3	1392365	1394068	-	1704	3868	6035	600	587	4402	567	566	723	3464	3930	695	846	5354	4248	582	922	4766	3882	2048	385	2946	2070	838	267
CLUG_02982	Supercontig_1.3	1394220	1395845	+	1626	2527	3187	143	227	3099	391	212	244	2347	2541	194	225	3482	2690	134	192	2968	2492	400	65	1739	1254	95	109
CLUG_02983	Supercontig_1.3	1396211	1397848	-	1638	957	949	245	217	1665	205	273	289	920	1305	174	277	1670	1689	294	407	1577	1425	136	44	1120	808	53	107
CLUG_02984	Supercontig_1.3	1400715	1403540	+	2826	3517	2248	220	330	6702	1040	272	523	5018	5356	415	383	4724	3743	214	319	5977	4542	482	71	3175	2223	110	158
CLUG_02985	Supercontig_1.3	1404849	1405427	+	579	2205	1918	4807	5767	3399	435	8075	5733	2086	2373	5110	5568	3511	2943	5423	5291	2741	2799	4231	802	2107	1457	3060	4859
CLUG_02986	Supercontig_1.3	1405481	1405780	-	300	480	627	239	336	942	108	385	283	625	854	308	394	1354	1180	252	295	929	724	393	105	428	349	274	517
CLUG_02987	Supercontig_1.3	1406522	1407718	+	1197	31938	22151	12063	15016	40721	5818	18363	14770	31163	33908	20249	26822	38538	28217	8926	8296	33369	28229	23497	5160	16679	11637	12419	21160
CLUG_02988	Supercontig_1.3	1406621	1407739	-	1119	1634	12	1069	1466	21	3	103	202	6	8	71	190	16	842	166	865	11	1171	1127	2	3	7	22	154
CLUG_02989	Supercontig_1.3	1407881	1414273	+	6393	1666	1194	905	911	2400	393	1854	1494	1631	2060	743	804	1546	1983	1179	1653	2064	2194	789	104	1184	905	448	799
CLUG_02990	Supercontig_1.3	1414886	1416124	+	1239	1726	1050	903	1147	2189	307	1167	1301	1822	1920	1616	1978	2266	2237	851	915	1964	2415	2097	338	901	739	563	908
CLUG_02991	Supercontig_1.3	1416935	1420165	+	3231	1885	917	187	313	5144	640	448	506	2107	3223	287	536	2914	2463	523	505	3430	2337	311	84	1590	1073	125	170
CLUG_02992	Supercontig_1.3	1420219	1420848	-	630	75	65	27	12	202	19	36	39	97	146	29	35	159	126	16	47	154	98	8	3	102	79	12	6
CLUG_02993	Supercontig_1.3	1421019	1425494	-	4476	2451	1718	2963	3367	4012	637	6628	5585	2385	3365	2284	3386	3741	4125	7308	6728	3777	3426	993	255	2228	1701	1436	2490
CLUG_02994	Supercontig_1.3	1426076	1426282	+	207	800	598	1198	1391	1473	162	2729	1318	711	903	986	1052	1297	1043	1753	1512	994	949	536	86	812	550	369	485
CLUG_02995	Supercontig_1.3	1427378	1428655	-	1278	3142	2381	2940	3592	5007	706	4766	3605	2737	3502	2845	3594	4240	4017	3337	3587	3834	4122	2929	563	2797	2010	1721	3036
CLUG_02996	Supercontig_1.3	1430284	1432341	+	2058	662	652	286	183	1822	235	293	543	862	1531	268	321	1125	962	536	518	1208	922	129	38	480	372	98	170
CLUG_02997	Supercontig_1.3	1432448	1433269	+	822	1020	749	261	369	1770	237	756	665	960	1375	359	508	1690	1360	531	422	1693	1350	405	101	900	601	351	529
CLUG_02998	Supercontig_1.3	1436594	1437967	+	1374	5011	3571	2071	2447	8803	1139	3044	3007	4753	6454	3580	4870	5886	5027	1903	2085	5611	5416	5643	1176	2677	2064	3861	6225
CLUG_02999	Supercontig_1.3	1438058	1439929	-	1872	3523	2657	450	602	6246	763	663	539	3621	4612	1027	964	4970	4429	311	387	4761	4193	2064	316	2331	1720	565	789
CLUG_03000	Supercontig_1.3	1442974	1443888	-	915	8325	3974	748	1046	12139	1831	1237	1161	7785	9108	1166	1083	5820	5196	155	164	6327	7012	1950	281	2765	2442	176	167
CLUG_03001	Supercontig_1.3	1445626	1447293	+	1668	571	273	134	139	569	87	77	111	471	633	97	119	199	424	108	146	269	596	218	11	199	231	61	97
CLUG_03002	Supercontig_1.3	1445770	1447443	-	1674	2204	1493	432	513	3108	390	433	415	1854	2483	582	611	2820	3218	220	312	2552	3236	1324	207	1465	1124	610	966
CLUG_03003	Supercontig_1.3	1449080	1450192	-	1113	1186	1366	225	270	2107	281	478	551	1270	1778	461	613	2014	1768	409	390	1871	1618	567	151	1022	816	581	804
CLUG_03004	Supercontig_1.3	1453198	1454907	+	1710	234	302	497	560	522	75	520	1102	322	421	454	729	427	380	830	1020	404	417	292	64	232	214	146	255
CLUG_03005	Supercontig_1.3	1455710	1458778	+	3069	1224	1152	758	776	2521	291	1691	1666	1344	1920	661	928	1496	1208	2271	1810	1702	1257	496	111	771	486	241	468
CLUG_03006	Supercontig_1.3	1459103	1459825	-	723	510	304	70	67	692	101	84	95	379	452	54	62	466	445	59	107	411	478	115	21	254	176	54	74
CLUG_03007	Supercontig_1.3	1460558	1461604	+	1047	301	230	95	122	572	92	179	238	317	404	108	173	491	411	148	208	489	435	149	32	246	173	47	98
CLUG_03008	Supercontig_1.3	1461967	1463259	-	1293	321	249	43	55	856	96	44	53	367	502	52	50	662	560	10	34	670	467	113	20	293	196	29	38
CLUG_03009	Supercontig_1.3	1463734	1465617	+	1884	110	56	93	72	321	37	43	92	123	166	60	113	251	267	147	222	231	223	28	5	101	64	49	47
CLUG_03010	Supercontig_1.3	1465713	1467467	+	1755	525	287	135	131	1094	114	138	212	361	596	136	172	927	944	240	314	912	811	72	13	454	308	62	102
CLUG_03011	Supercontig_1.3	1467594	1468451	+	858	314	305	60	82	592	80	129	152	346	488	94	142	476	383	150	187	408	414	45	8	261	186	45	59
CLUG_03012	Supercontig_1.3	1468711	1471320	-	2610	726	566	57	65	1313	196	82	92	758	981	65	59	917	710	24	57	1027	833	25	6	632	359	14	16
CLUG_03013	Supercontig_1.3	1472248	1473144	+	897	435	290	98	104	820	121	143	148	479	595	113	144	645	494	179	188	669	467	33	5	307	209	50	64
CLUG_03014	Supercontig_1.3	1473783	1474115	-	333	4630	2477	2229	2979	4606	648	4620	4225	3383	4188	3420	6153	11833	13857	2456	1915	7809	8176	6088	1423	5842	4566	7624	15514
CLUG_03015	Supercontig_1.3	1474709	1475254	+	546	4888	2817	1627	1949	6118	789	3586	2494	4269	5681	3367	5546	14157	15393	1859	1285	10141	8971	6023	1582	7328	5305	7233	12858
CLUG_03016	Supercontig_1.3	1474769	1475269	-	501	45	5	33	55	5	1	17	15	4	3	8	17	6	91	24	53	3	47	61	6	3	5	8	60
CLUG_03017	Supercontig_1.3	1476071	1477003	+	933	302	128	95	120	775	101	109	118	468	545	103	108	635	923	56	43	753	1245	135	19	379	325	26	50
CLUG_03018	Supercontig_1.3	1476125	1477009	-	885	15	4	5	19	5	0	3	30	3	2	11	31	2	20	11	37	6	32	16	0	4	7	5	12
CLUG_03019	Supercontig_1.3	1477315	1478259	-	945	2027	1436	114	138	3232	458	231	182	2829	2500	156	136	2954	2267	65	84	2724	2426	120	37	1329	1044	46	72
CLUG_03020	Supercontig_1.3	1478416	1481052	-	2637	1461	1234	75	127	3775	623	148	161	1901	2615	145	147	2157	1922	22	80	2316	1839	97	20	1252	977	28	38
CLUG_03021	Supercontig_1.3	1482286	1483335	-	1050	4047	2052	237	361	4952	715	331	192	3387	4212	538	399	3697	3458	70	92	3738	3922	880	101	1699	1331	105	140
CLUG_03022	Supercontig_1.3	1484434	1485069	-	636	555	367	129	182	813	100	227	187	475	720	248	273	1854	2605	344	208	1154	1278	458	131	693	575	269	548
CLUG_03023	Supercontig_1.3	1485166	1486851	+	1686	893	550	194	258	1243	198	230	371	678	1058	304	453	1163	1197	307	373	1221	1267	465	116	762	558	572	897
CLUG_03024	Supercontig_1.3	1487202	1487579	-	378	2939	2304	850	1085	5474	645	1527	1192	2769	4174	1524	2173	5989	6382	607	452	4841	4563	3183	775	2888	2220	3017	4688
CLUG_03025	Supercontig_1.3	1488108	1489520	-	1413	1529	1005	95	151	2675	311	149	141	1421	1965	148	108	1926	1705	42	99	1828	1685	51	13	924	696	26	28
CLUG_03026	Supercontig_1.3	1490370	1491524	+	1155	550	338	98	130	802	140	105	161	493	607	144	169	655	648	202	262	677	681	181	40	345	289	358	534
CLUG_03027	Supercontig_1.3	1491717	1492181	-	465	243	149	15	35	321	42	30	26	194	217	17	15	265	231	36	32	228	229	21	3	138	102	15	16
CLUG_03028	Supercontig_1.3	1491829	1492344	+	516	16	1	25	16	3	2	10	33	2	3	16	31	4	10	89	135	3	12	3	1	2	1	21	9
CLUG_03029	Supercontig_1.3	1492936	1495515	+	2580	3233	1094	216	243	5106	834	343	402	3177	3704	330	332	4389	4244	786	770	4915	3898	373	86	2471	1652	154	208
CLUG_03030	Supercontig_1.3	1496014	1496502	-	489	492	350	104	158	569	80	208	168	338	418	151	149	521	467	84	72	451	458	255	47	371	239	182	180
CLUG_03031	Supercontig_1.3	1497543	1498610	+	1068	199	132	126	158	400	35	207	280	177	270	82	224	372	350	440	435	331	401	93	23	220	130	85	122
CLUG_03032	Supercontig_1.3	1499330	1501270	-	1941	838	751	38	72	1519	188	77	64	788	990	60	59	1172	978	54	39	1138	953	68	19	629	428	39	60
