# Program:featureCounts v1.6.0; Command:"featureCounts" "-g" "gene_id" "-T" "8" "-G" "genome/candida_lusitaniae_ATCC42720_w_CBS_6936_MT.fasta" "-s" "1" "-a" "genome/candida_lusitaniae_1_transcripts.gtf" "--tmpDir" "/scratch" "-o" "results/featureCounts/U5C_benomyl.r2.gsnap_reads.tab" "-F" "GTF" "aln/U5C_benomyl.r2.gsnap.bam" 
Geneid	Chr	Start	End	Strand	Length	aln/U5C_benomyl.r2.gsnap.bam
CLUG_03499	Supercontig_1.4	621997	622995	+	999	104085
CLUG_03500	Supercontig_1.4	623169	624014	+	846	1587
CLUG_03501	Supercontig_1.4	624035	626608	-	2574	732
CLUG_03502	Supercontig_1.4	629064	633329	+	4266	20048
CLUG_03503	Supercontig_1.4	632181	632654	-	474	4208
CLUG_03504	Supercontig_1.4	633426	633689	-	264	46
CLUG_03505	Supercontig_1.4	634171	634944	+	774	554
CLUG_03506	Supercontig_1.4	635316	636605	+	1290	187
CLUG_03507	Supercontig_1.4	636623	637489	-	867	103
CLUG_03508	Supercontig_1.4	637825	638508	+	684	125
CLUG_03509	Supercontig_1.4	638699	639742	+	1044	374
CLUG_03510	Supercontig_1.4	639735	640970	-	1236	349
CLUG_03511	Supercontig_1.4	641201	642952	-	1752	658
CLUG_03512	Supercontig_1.4	644225	647293	-	3069	273
CLUG_03513	Supercontig_1.4	647602	649386	+	1785	403
CLUG_03514	Supercontig_1.4	650195	651898	+	1704	498
CLUG_03515	Supercontig_1.4	652340	657865	-	5526	482
CLUG_03516	Supercontig_1.4	658829	659602	-	774	46
CLUG_03517	Supercontig_1.4	659919	663089	-	3171	124
CLUG_03518	Supercontig_1.4	663231	665483	+	2253	61
CLUG_03519	Supercontig_1.4	666235	667527	-	1293	554
CLUG_03520	Supercontig_1.4	666241	667713	+	1473	640
CLUG_03521	Supercontig_1.4	667756	669201	-	1446	141
CLUG_03522	Supercontig_1.4	669647	671164	+	1518	66
CLUG_03523	Supercontig_1.4	671666	673087	+	1422	224
CLUG_03524	Supercontig_1.4	672100	672615	-	516	67
CLUG_03525	Supercontig_1.4	673220	674149	+	930	1252
CLUG_03526	Supercontig_1.4	674532	675113	+	582	3145
CLUG_03527	Supercontig_1.4	676546	676914	-	369	1585
CLUG_03528	Supercontig_1.4	677029	677673	-	645	762
CLUG_03529	Supercontig_1.4	677768	678796	-	1029	911
CLUG_03530	Supercontig_1.4	679456	680757	+	1302	1557
CLUG_03531	Supercontig_1.4	680754	682430	-	1677	929
CLUG_03532	Supercontig_1.4	682582	683742	+	1161	999
CLUG_03533	Supercontig_1.4	683877	684416	-	540	310
CLUG_03534	Supercontig_1.4	684625	685077	-	453	7191
CLUG_03535	Supercontig_1.4	686010	688487	+	2478	77591
CLUG_03536	Supercontig_1.4	686678	687142	-	465	18196
CLUG_03537	Supercontig_1.4	689357	693805	-	4449	1278
CLUG_03538	Supercontig_1.4	694358	694741	-	384	1262
CLUG_03539	Supercontig_1.4	696163	696612	-	450	667
CLUG_03540	Supercontig_1.4	697327	697707	-	381	2232
CLUG_03541	Supercontig_1.4	698487	699704	-	1218	637
CLUG_03542	Supercontig_1.4	700203	700796	+	594	2040
CLUG_03543	Supercontig_1.4	700212	700928	-	717	2025
CLUG_03544	Supercontig_1.4	701511	703502	-	1992	350
CLUG_03545	Supercontig_1.4	704204	706789	+	2586	91
CLUG_03546	Supercontig_1.4	707286	708059	-	774	215
CLUG_03547	Supercontig_1.4	711228	712883	+	1656	2584
CLUG_03548	Supercontig_1.4	714192	715127	+	936	116
CLUG_03549	Supercontig_1.4	716001	717383	+	1383	1418
CLUG_03550	Supercontig_1.4	717426	718964	-	1539	2039
CLUG_03551	Supercontig_1.4	719321	720028	+	708	4181
CLUG_03552	Supercontig_1.4	720080	721540	-	1461	3670
CLUG_03553	Supercontig_1.4	721996	723342	+	1347	677
CLUG_03554	Supercontig_1.4	723411	725006	-	1596	896
CLUG_03555	Supercontig_1.4	725857	727722	+	1866	2029
CLUG_03556	Supercontig_1.4	729316	729819	-	504	6327
CLUG_03557	Supercontig_1.4	729352	729744	+	393	6062
CLUG_03558	Supercontig_1.4	731523	732866	+	1344	435
CLUG_03559	Supercontig_1.4	733185	734603	+	1419	4318
CLUG_03560	Supercontig_1.4	734643	735413	-	771	82
CLUG_03561	Supercontig_1.4	735750	737096	-	1347	229
CLUG_03562	Supercontig_1.4	737289	743405	-	6117	223
CLUG_03563	Supercontig_1.4	744630	748262	+	3633	296
CLUG_03564	Supercontig_1.4	748331	749398	-	1068	756
CLUG_03565	Supercontig_1.4	750951	757328	+	6378	2144
CLUG_03566	Supercontig_1.4	759135	760172	+	1038	4498
CLUG_03567	Supercontig_1.4	760510	761241	+	732	1091
CLUG_03568	Supercontig_1.4	761372	762814	-	1443	1533
CLUG_03569	Supercontig_1.4	763449	763832	+	384	36
CLUG_03570	Supercontig_1.4	763813	764319	+	507	55
CLUG_03571	Supercontig_1.4	764731	765690	-	960	215
CLUG_03572	Supercontig_1.4	765998	767656	-	1659	92
CLUG_03573	Supercontig_1.4	768642	769265	-	624	234
CLUG_03574	Supercontig_1.4	769832	771451	+	1620	129
CLUG_03575	Supercontig_1.4	771506	772108	+	603	108
CLUG_03576	Supercontig_1.4	772180	772707	+	528	1538
CLUG_03577	Supercontig_1.4	772231	772698	-	468	1477
CLUG_03578	Supercontig_1.4	772931	774292	-	1362	339
CLUG_03579	Supercontig_1.4	774549	775595	+	1047	243
CLUG_03580	Supercontig_1.4	775849	780426	+	4578	72
CLUG_03581	Supercontig_1.4	780419	781300	-	882	69
CLUG_03582	Supercontig_1.4	781394	782803	+	1410	151
CLUG_03583	Supercontig_1.4	782819	785287	-	2469	105
CLUG_03584	Supercontig_1.4	785484	786035	-	552	45830
CLUG_03585	Supercontig_1.4	786588	787253	-	666	546
CLUG_03586	Supercontig_1.4	787916	788569	-	654	942
CLUG_03587	Supercontig_1.4	788900	789616	-	717	6798
CLUG_03588	Supercontig_1.4	790466	791863	+	1398	37727
CLUG_03589	Supercontig_1.4	791926	793791	-	1866	8311
CLUG_03590	Supercontig_1.4	794162	795079	-	918	2275
CLUG_03591	Supercontig_1.4	795204	796175	-	972	363
CLUG_03592	Supercontig_1.4	796610	797581	-	972	2736
CLUG_03593	Supercontig_1.4	798437	799528	-	1092	18
CLUG_03594	Supercontig_1.4	800246	802660	-	2415	981
CLUG_03595	Supercontig_1.4	801057	801713	+	657	333
CLUG_03596	Supercontig_1.4	803392	803982	+	591	43536
CLUG_03597	Supercontig_1.4	804202	804738	+	537	2051
CLUG_03598	Supercontig_1.4	805044	805847	+	804	2354
CLUG_03599	Supercontig_1.4	806042	806845	+	804	2342
CLUG_03600	Supercontig_1.4	806078	806761	-	684	2461
CLUG_03601	Supercontig_1.4	807394	807870	-	477	766
CLUG_03602	Supercontig_1.4	808050	809024	-	975	14528
CLUG_03603	Supercontig_1.4	808194	809072	+	879	11942
CLUG_03604	Supercontig_1.4	809530	812010	-	2481	4535
CLUG_03605	Supercontig_1.4	812219	813439	-	1221	204
CLUG_03606	Supercontig_1.4	815204	816334	+	1131	1367
CLUG_03607	Supercontig_1.4	817242	820265	-	3024	1984
CLUG_03608	Supercontig_1.4	820506	824291	-	3786	2570
CLUG_03609	Supercontig_1.4	824638	826083	+	1446	391
CLUG_03610	Supercontig_1.4	826607	828817	-	2211	302
CLUG_03611	Supercontig_1.4	829152	829682	-	531	157
CLUG_03612	Supercontig_1.4	830523	832724	+	2202	8363
CLUG_03613	Supercontig_1.4	832872	833381	-	510	535
CLUG_03614	Supercontig_1.4	833494	834336	-	843	520
CLUG_03615	Supercontig_1.4	834912	835334	+	423	608
CLUG_03616	Supercontig_1.4	835853	837658	-	1806	1097
CLUG_03617	Supercontig_1.4	838575	839063	-	489	240
CLUG_03618	Supercontig_1.4	839231	840142	+	912	173
CLUG_03619	Supercontig_1.4	840250	840714	+	465	614
CLUG_03620	Supercontig_1.4	841015	841590	+	576	914
CLUG_03621	Supercontig_1.4	841624	842133	-	510	214
CLUG_03622	Supercontig_1.4	842435	842953	-	519	59
CLUG_03623	Supercontig_1.4	844386	844943	-	558	1024
CLUG_03624	Supercontig_1.4	845226	846998	-	1773	816
CLUG_03625	Supercontig_1.4	847489	849354	+	1866	8385
CLUG_03626	Supercontig_1.4	849625	853149	+	3525	549
CLUG_03627	Supercontig_1.4	853307	853732	-	426	366
CLUG_03628	Supercontig_1.4	854144	854668	+	525	675
CLUG_03629	Supercontig_1.4	854820	857396	-	2577	3033
CLUG_03630	Supercontig_1.4	857419	858528	-	1110	640
CLUG_03631	Supercontig_1.4	858724	859590	+	867	955
CLUG_03632	Supercontig_1.4	859777	860727	-	951	56
CLUG_03633	Supercontig_1.4	861284	861505	+	222	9896
CLUG_03634	Supercontig_1.4	861521	863701	-	2181	12671
CLUG_03635	Supercontig_1.4	863838	864692	-	855	240
CLUG_03636	Supercontig_1.4	864837	865829	-	993	355
CLUG_03637	Supercontig_1.4	866026	867726	-	1701	706
CLUG_03638	Supercontig_1.4	868803	871367	+	2565	1840
CLUG_03639	Supercontig_1.4	871597	872034	+	438	1589
CLUG_03640	Supercontig_1.4	872251	873444	-	1194	130
CLUG_03641	Supercontig_1.4	874059	874670	+	612	934
CLUG_03642	Supercontig_1.4	874774	875871	-	1098	183
CLUG_03643	Supercontig_1.4	876140	877927	-	1788	2852
CLUG_03644	Supercontig_1.4	878283	880154	-	1872	1748
CLUG_03645	Supercontig_1.4	880693	881112	+	420	7764
CLUG_03646	Supercontig_1.4	881137	884661	-	3525	2431
CLUG_03647	Supercontig_1.4	884939	885751	+	813	2525
CLUG_03648	Supercontig_1.4	885837	886448	-	612	292
CLUG_03649	Supercontig_1.4	886450	887076	-	627	69
CLUG_03650	Supercontig_1.4	887335	888600	+	1266	233
CLUG_03651	Supercontig_1.4	888611	889231	-	621	132
CLUG_03652	Supercontig_1.4	889699	889914	-	216	1117
CLUG_03653	Supercontig_1.4	890315	892405	-	2091	549
CLUG_03654	Supercontig_1.4	893481	896252	-	2772	1491
CLUG_03655	Supercontig_1.4	896566	896907	+	342	73
CLUG_03656	Supercontig_1.4	897169	898035	-	867	172
CLUG_03657	Supercontig_1.4	899093	900859	-	1767	29
CLUG_03658	Supercontig_1.4	900937	903903	-	2967	0
CLUG_03659	Supercontig_1.4	904904	906094	-	1191	72
CLUG_03660	Supercontig_1.4	906299	913189	-	6891	4543
CLUG_03661	Supercontig_1.4	915272	916930	+	1659	15
CLUG_03662	Supercontig_1.4	917187	917816	+	630	1794
CLUG_03663	Supercontig_1.4	918002	919183	-	1182	1090
CLUG_03664	Supercontig_1.4	920318	921334	+	1017	8841
CLUG_03665	Supercontig_1.4	922164	923360	+	1197	635
CLUG_03666	Supercontig_1.4	923920	924828	-	909	57
CLUG_03667	Supercontig_1.4	925368	928181	+	2814	381
CLUG_03668	Supercontig_1.4	928289	929188	+	900	3014
CLUG_03669	Supercontig_1.4	929336	930730	-	1395	542
CLUG_03670	Supercontig_1.4	930898	931536	-	639	3942
CLUG_03671	Supercontig_1.4	931952	932800	-	849	351
CLUG_03672	Supercontig_1.4	933228	935801	-	2574	621
CLUG_03673	Supercontig_1.4	936002	937861	-	1860	49358
CLUG_03674	Supercontig_1.4	939537	940676	+	1140	749
CLUG_03675	Supercontig_1.4	940740	942497	+	1758	372
CLUG_03676	Supercontig_1.4	943198	944307	+	1110	21
CLUG_03677	Supercontig_1.4	944705	945208	+	504	183
CLUG_03678	Supercontig_1.4	945291	946070	-	780	564
CLUG_03679	Supercontig_1.4	946521	947426	+	906	631
CLUG_03680	Supercontig_1.4	947511	949283	-	1773	7847
CLUG_03681	Supercontig_1.4	949958	950956	+	999	2199
CLUG_03682	Supercontig_1.4	951596	952381	+	786	1917
CLUG_03683	Supercontig_1.4	952838	953584	+	747	6879
CLUG_03684	Supercontig_1.4	953610	954611	-	1002	1462
CLUG_03685	Supercontig_1.4	955552	958260	+	2709	3709
CLUG_03686	Supercontig_1.4	958281	959213	-	933	523
CLUG_03687	Supercontig_1.4	959598	960155	+	558	9053
CLUG_03688	Supercontig_1.4	962734	964110	+	1377	317
CLUG_03689	Supercontig_1.4	964932	966611	+	1680	162
CLUG_03690	Supercontig_1.4	966732	967505	-	774	64
CLUG_03691	Supercontig_1.4	968020	970056	+	2037	47
CLUG_03692	Supercontig_1.4	970124	971566	-	1443	190
CLUG_03693	Supercontig_1.4	971800	973233	+	1434	263
CLUG_03694	Supercontig_1.4	973565	975520	+	1956	247
CLUG_03695	Supercontig_1.4	975624	976874	-	1251	27637
CLUG_03696	Supercontig_1.4	977592	978449	+	858	16682
CLUG_03697	Supercontig_1.4	978553	980100	-	1548	3028
CLUG_03698	Supercontig_1.4	980691	983969	+	3279	8975
CLUG_03699	Supercontig_1.4	984005	984739	-	735	1245
CLUG_03700	Supercontig_1.4	985002	986573	-	1572	2058
CLUG_03701	Supercontig_1.4	988046	988723	+	678	1562
CLUG_03702	Supercontig_1.4	988787	989821	-	1035	892
CLUG_03703	Supercontig_1.4	992799	993413	+	615	27920
CLUG_03704	Supercontig_1.4	993943	995712	+	1770	4987
CLUG_03705	Supercontig_1.4	995997	997973	+	1977	1502
CLUG_03706	Supercontig_1.4	998062	998586	-	525	310
CLUG_03707	Supercontig_1.4	998996	999535	+	540	807
CLUG_03708	Supercontig_1.4	999876	1001738	+	1863	1218
CLUG_03709	Supercontig_1.4	1001845	1003284	+	1440	200
CLUG_03710	Supercontig_1.4	1003290	1005968	-	2679	311
CLUG_03711	Supercontig_1.4	1007060	1008010	+	951	2049
CLUG_03712	Supercontig_1.4	1008113	1009396	-	1284	2820
CLUG_03713	Supercontig_1.4	1009634	1011028	+	1395	467
CLUG_03714	Supercontig_1.4	1011147	1012004	-	858	389
CLUG_03715	Supercontig_1.4	1013144	1015096	+	1953	295
CLUG_03716	Supercontig_1.4	1015136	1015876	-	741	981
CLUG_03717	Supercontig_1.4	1016016	1017107	-	1092	268
CLUG_03718	Supercontig_1.4	1017283	1018578	+	1296	361
CLUG_03719	Supercontig_1.4	1019188	1021254	+	2067	1585
CLUG_03720	Supercontig_1.4	1021351	1024239	-	2889	1023
CLUG_03721	Supercontig_1.4	1024969	1027137	+	2169	1057
CLUG_03722	Supercontig_1.4	1027837	1028874	-	1038	20
CLUG_03723	Supercontig_1.4	1029492	1031021	+	1530	62
CLUG_03724	Supercontig_1.4	1031280	1033244	+	1965	186
CLUG_03725	Supercontig_1.4	1033261	1034319	-	1059	423
CLUG_03726	Supercontig_1.4	1034503	1035546	-	1044	95
CLUG_03727	Supercontig_1.4	1036644	1037423	+	780	661
CLUG_03728	Supercontig_1.4	1038151	1042752	-	4602	150
CLUG_03729	Supercontig_1.4	1044205	1045947	+	1743	787
CLUG_03730	Supercontig_1.4	1046393	1047418	+	1026	3479
CLUG_03731	Supercontig_1.4	1047562	1048092	-	531	631
CLUG_03732	Supercontig_1.4	1048423	1048776	+	354	2304
CLUG_03733	Supercontig_1.4	1049468	1051798	-	2331	1922
CLUG_03734	Supercontig_1.4	1051854	1052306	+	453	394
CLUG_03735	Supercontig_1.4	1053716	1054486	-	771	1553
CLUG_03736	Supercontig_1.4	1054819	1055742	-	924	457
CLUG_03737	Supercontig_1.4	1056004	1057635	-	1632	346
CLUG_03738	Supercontig_1.4	1058974	1060197	-	1224	247
CLUG_03739	Supercontig_1.4	1060535	1061881	-	1347	144
CLUG_03740	Supercontig_1.4	1062925	1064004	+	1080	71
CLUG_03741	Supercontig_1.4	1064371	1066353	+	1983	374
CLUG_03742	Supercontig_1.4	1066630	1070286	+	3657	1161
CLUG_03743	Supercontig_1.4	1071044	1071607	+	564	151
CLUG_03744	Supercontig_1.4	1072745	1073578	+	834	1881
CLUG_03745	Supercontig_1.4	1073810	1075792	+	1983	2204
CLUG_03746	Supercontig_1.4	1076068	1077444	+	1377	503
CLUG_03747	Supercontig_1.4	1077605	1079998	-	2394	2043
CLUG_03748	Supercontig_1.4;Supercontig_1.4	1080585;1081163	1081025;1081171	-;-	450	808
CLUG_03749	Supercontig_1.4	1081784	1082911	-	1128	2324
CLUG_03750	Supercontig_1.4	1083657	1084673	-	1017	22872
CLUG_03751	Supercontig_1.4	1083663	1084628	+	966	21942
CLUG_03752	Supercontig_1.4	1084983	1085693	+	711	4732
CLUG_03753	Supercontig_1.4	1086171	1087592	-	1422	2659
CLUG_03754	Supercontig_1.4	1087920	1089527	-	1608	1732
CLUG_03755	Supercontig_1.4	1090556	1092499	+	1944	1965
CLUG_03756	Supercontig_1.4	1092681	1093400	+	720	14703
CLUG_03757	Supercontig_1.4	1093489	1095198	-	1710	30528
CLUG_03758	Supercontig_1.4	1095336	1095914	-	579	1751
CLUG_03759	Supercontig_1.4	1096365	1098980	-	2616	5155
CLUG_03760	Supercontig_1.4	1100350	1102716	+	2367	4879
CLUG_03761	Supercontig_1.4	1103070	1104089	+	1020	1482
CLUG_03762	Supercontig_1.4	1104869	1107688	+	2820	620
CLUG_03763	Supercontig_1.4	1107985	1108749	+	765	17799
CLUG_03764	Supercontig_1.4	1109136	1111940	+	2805	4808
CLUG_03765	Supercontig_1.4	1112000	1113271	-	1272	252
CLUG_03766	Supercontig_1.4	1113997	1114983	+	987	27983
CLUG_03767	Supercontig_1.4	1115647	1116147	+	501	465
CLUG_03768	Supercontig_1.4	1116679	1119588	+	2910	1110
CLUG_03769	Supercontig_1.4	1119616	1120281	-	666	296
CLUG_03770	Supercontig_1.4	1120512	1121399	+	888	1111
CLUG_03771	Supercontig_1.4	1121439	1122368	-	930	1194
CLUG_03772	Supercontig_1.4	1122818	1125007	-	2190	1177
CLUG_03773	Supercontig_1.4	1125732	1126844	-	1113	1076
CLUG_03774	Supercontig_1.4	1127043	1127789	-	747	2165
CLUG_03775	Supercontig_1.4	1128461	1131391	+	2931	4291
CLUG_03776	Supercontig_1.4	1131530	1132708	+	1179	3037
CLUG_03777	Supercontig_1.4	1132725	1133591	-	867	1872
CLUG_03778	Supercontig_1.4	1133740	1134759	-	1020	130015
CLUG_03779	Supercontig_1.4	1135193	1135648	-	456	1179
CLUG_03780	Supercontig_1.4	1135819	1136367	+	549	1554
CLUG_03781	Supercontig_1.4	1136455	1138668	-	2214	10020
CLUG_03782	Supercontig_1.4	1138969	1139403	+	435	8030
CLUG_03783	Supercontig_1.4	1140112	1141416	+	1305	6842
CLUG_03784	Supercontig_1.4	1141646	1142404	-	759	15557
CLUG_03785	Supercontig_1.4	1142668	1143099	-	432	156
CLUG_03786	Supercontig_1.4	1144043	1146514	+	2472	1279
CLUG_03787	Supercontig_1.4	1147703	1148899	-	1197	247
CLUG_03788	Supercontig_1.4	1150056	1150802	+	747	628
CLUG_03789	Supercontig_1.4	1151212	1153062	-	1851	1698
CLUG_03790	Supercontig_1.4	1153557	1154762	-	1206	84
CLUG_03791	Supercontig_1.4	1154915	1163545	-	8631	146
CLUG_03792	Supercontig_1.4	1164520	1165614	+	1095	85
CLUG_03793	Supercontig_1.4	1166146	1166841	+	696	29
CLUG_03794	Supercontig_1.4	1167096	1169084	+	1989	470
CLUG_03795	Supercontig_1.4	1169628	1170404	+	777	33
CLUG_03796	Supercontig_1.4	1170540	1171517	-	978	223
CLUG_03797	Supercontig_1.4	1171916	1173022	-	1107	2411
CLUG_03798	Supercontig_1.4	1174237	1175946	+	1710	796
CLUG_03799	Supercontig_1.4	1175919	1176938	+	1020	366
CLUG_03800	Supercontig_1.4	1177066	1177812	+	747	419
CLUG_03801	Supercontig_1.4	1177849	1178820	-	972	1468
CLUG_03802	Supercontig_1.4	1178970	1180109	-	1140	6626
CLUG_03803	Supercontig_1.4	1180349	1181755	-	1407	20056
CLUG_03804	Supercontig_1.4	1182395	1184116	-	1722	2219
CLUG_03805	Supercontig_1.4	1184811	1186091	+	1281	1796
CLUG_03806	Supercontig_1.4	1186224	1186769	-	546	1166
CLUG_03807	Supercontig_1.4	1187374	1188060	+	687	1932
CLUG_03808	Supercontig_1.4	1188206	1188661	+	456	1454
CLUG_03809	Supercontig_1.4	1188796	1190145	-	1350	22345
CLUG_03810	Supercontig_1.4	1191153	1191647	-	495	58118
CLUG_03811	Supercontig_1.4	1192931	1195750	+	2820	1074
CLUG_03812	Supercontig_1.4	1197099	1199219	-	2121	1585
CLUG_03813	Supercontig_1.4	1200448	1202136	-	1689	9127
CLUG_03814	Supercontig_1.4	1203176	1203955	+	780	642
CLUG_03815	Supercontig_1.4	1204158	1206374	-	2217	10147
CLUG_03816	Supercontig_1.4	1208928	1210640	+	1713	456
CLUG_03817	Supercontig_1.4	1212120	1212947	+	828	974
CLUG_03818	Supercontig_1.4	1213039	1213461	-	423	671
CLUG_03819	Supercontig_1.4	1213864	1214958	-	1095	33682
CLUG_03820	Supercontig_1.4	1216130	1217686	+	1557	1584
CLUG_03821	Supercontig_1.4	1217693	1219372	-	1680	1099
CLUG_03822	Supercontig_1.4	1219653	1220930	-	1278	472
CLUG_03823	Supercontig_1.4	1222106	1222663	+	558	496
CLUG_03824	Supercontig_1.4	1222755	1224011	-	1257	2360
CLUG_03825	Supercontig_1.4	1224093	1225262	-	1170	13874
CLUG_03826	Supercontig_1.4	1225540	1226754	-	1215	116454
CLUG_03827	Supercontig_1.4	1226832	1227707	+	876	65
CLUG_03828	Supercontig_1.4	1228156	1229817	+	1662	135
CLUG_03829	Supercontig_1.4	1230017	1231492	+	1476	138
CLUG_03830	Supercontig_1.4;Supercontig_1.4	1231595;1232037	1231718;1232437	+;+	525	16531
CLUG_03831	Supercontig_1.4	1232584	1233288	+	705	724
CLUG_03832	Supercontig_1.4	1233721	1234176	+	456	6849
CLUG_03833	Supercontig_1.4	1234233	1234739	-	507	1696
CLUG_03834	Supercontig_1.4	1235176	1236111	-	936	3571
CLUG_03835	Supercontig_1.4	1236231	1237652	-	1422	406
CLUG_03836	Supercontig_1.4	1239358	1242231	+	2874	462
CLUG_03837	Supercontig_1.4	1242836	1243360	+	525	15823
CLUG_03838	Supercontig_1.4	1242890	1243522	-	633	15243
CLUG_03839	Supercontig_1.4	1243914	1247504	-	3591	744
CLUG_03840	Supercontig_1.4	1247740	1248330	-	591	66
CLUG_03841	Supercontig_1.4	1249426	1251999	-	2574	286
CLUG_03842	Supercontig_1.4	1253001	1253708	-	708	124
CLUG_03843	Supercontig_1.4	1255012	1256040	+	1029	1156
CLUG_03844	Supercontig_1.4	1256242	1256850	+	609	121
CLUG_03845	Supercontig_1.4	1257114	1258505	+	1392	27
CLUG_03846	Supercontig_1.4	1258562	1259593	-	1032	14
CLUG_03847	Supercontig_1.4	1260314	1260886	-	573	8
CLUG_03848	Supercontig_1.4	1261056	1262174	-	1119	20
CLUG_03849	Supercontig_1.4	1263049	1264443	+	1395	28870
CLUG_03850	Supercontig_1.4	1265090	1268005	+	2916	16487
CLUG_03851	Supercontig_1.4	1268844	1270259	+	1416	1713
CLUG_03852	Supercontig_1.4	1271262	1274345	+	3084	1182
CLUG_03853	Supercontig_1.4	1274460	1276061	+	1602	875
CLUG_03854	Supercontig_1.4	1276157	1276498	-	342	83
CLUG_03855	Supercontig_1.4	1276679	1277899	-	1221	654
CLUG_03856	Supercontig_1.4	1277975	1278277	+	303	440
CLUG_03857	Supercontig_1.4	1278372	1279721	-	1350	616
CLUG_03858	Supercontig_1.4	1280143	1281420	+	1278	4776
CLUG_03859	Supercontig_1.4	1281481	1283637	-	2157	674
CLUG_03860	Supercontig_1.4	1284382	1286340	+	1959	213
CLUG_03861	Supercontig_1.4	1286335	1287474	-	1140	150
CLUG_03862	Supercontig_1.4	1287997	1292268	+	4272	1265
CLUG_03863	Supercontig_1.4	1292392	1293258	-	867	1854
CLUG_03864	Supercontig_1.4	1293720	1294916	+	1197	202
CLUG_03865	Supercontig_1.4	1294964	1295551	-	588	37
CLUG_03866	Supercontig_1.4	1295987	1296475	-	489	21
CLUG_03867	Supercontig_1.4	1296612	1297709	+	1098	83
CLUG_03868	Supercontig_1.4	1298209	1300122	+	1914	120
CLUG_03869	Supercontig_1.4	1300726	1302027	+	1302	210
CLUG_03870	Supercontig_1.4	1302395	1303729	+	1335	279
CLUG_03871	Supercontig_1.4	1304902	1306488	+	1587	122
CLUG_03872	Supercontig_1.4	1306576	1309230	-	2655	2671
CLUG_03873	Supercontig_1.4	1309705	1310352	+	648	169
CLUG_03874	Supercontig_1.4	1310362	1311168	-	807	129
CLUG_03875	Supercontig_1.4	1311424	1314009	+	2586	848
CLUG_03876	Supercontig_1.4	1314010	1314357	-	348	400
CLUG_03877	Supercontig_1.4	1314817	1315683	+	867	5359
CLUG_03878	Supercontig_1.4	1315749	1317701	-	1953	662
CLUG_03879	Supercontig_1.4	1317797	1319443	-	1647	412
CLUG_03880	Supercontig_1.4	1319549	1320376	+	828	444
CLUG_03881	Supercontig_1.4	1320440	1320946	-	507	99
CLUG_03882	Supercontig_1.4	1321234	1321686	+	453	53
CLUG_03883	Supercontig_1.4	1322104	1323375	+	1272	1463
CLUG_03884	Supercontig_1.4	1323913	1325082	+	1170	553
CLUG_03885	Supercontig_1.4	1325100	1325525	-	426	593
CLUG_03886	Supercontig_1.4	1325677	1327122	-	1446	1174
CLUG_03887	Supercontig_1.4	1327483	1328688	-	1206	2946
CLUG_03888	Supercontig_1.4	1329695	1332781	+	3087	4649
CLUG_03889	Supercontig_1.4	1333611	1334534	+	924	320
CLUG_03890	Supercontig_1.4	1334655	1337885	-	3231	435
CLUG_03891	Supercontig_1.4	1338510	1341419	-	2910	380
CLUG_03892	Supercontig_1.4	1342395	1346714	-	4320	145
CLUG_03893	Supercontig_1.4	1348056	1349951	+	1896	2498
CLUG_03894	Supercontig_1.4	1349959	1350444	-	486	987
CLUG_03895	Supercontig_1.4	1350895	1351317	+	423	147
CLUG_03896	Supercontig_1.4	1351491	1351919	-	429	323
CLUG_03897	Supercontig_1.4	1353077	1354396	+	1320	61141
CLUG_03898	Supercontig_1.4	1354554	1355954	-	1401	4886
CLUG_03899	Supercontig_1.4	1356305	1356766	+	462	814
CLUG_03900	Supercontig_1.4	1356865	1357296	-	432	1281
CLUG_03901	Supercontig_1.4	1358543	1360372	+	1830	228
CLUG_03902	Supercontig_1.4	1360945	1361520	+	576	409
CLUG_03903	Supercontig_1.4	1362474	1369664	+	7191	1029
CLUG_03904	Supercontig_1.4	1369702	1370385	-	684	1468
CLUG_03905	Supercontig_1.4	1370945	1372420	+	1476	1296
CLUG_03906	Supercontig_1.4	1372770	1373171	+	402	545
CLUG_03907	Supercontig_1.4	1373202	1380848	-	7647	2426
CLUG_03908	Supercontig_1.4	1381820	1382209	+	390	15914
CLUG_03909	Supercontig_1.4	1382328	1384874	-	2547	1226
CLUG_03910	Supercontig_1.4	1385558	1386394	-	837	987
CLUG_03911	Supercontig_1.4	1387437	1389227	-	1791	2674
CLUG_03912	Supercontig_1.4	1389465	1390376	-	912	840
CLUG_03913	Supercontig_1.4	1391018	1393999	+	2982	424
CLUG_03914	Supercontig_1.4	1394072	1395499	+	1428	32
CLUG_03915	Supercontig_1.4	1394424	1394990	+	567	0
CLUG_03916	Supercontig_1.4	1395729	1397348	+	1620	140
CLUG_03917	Supercontig_1.4	1397804	1399600	+	1797	3805
CLUG_03918	Supercontig_1.4	1399632	1400240	-	609	2206
