# Program:featureCounts v1.6.0; Command:"featureCounts" "-g" "gene_id" "-T" "8" "-G" "genome/candida_lusitaniae_ATCC42720_w_CBS_6936_MT.fasta" "-s" "2" "-a" "genome/candida_lusitaniae_1_transcripts.gtf" "--tmpDir" "/scratch" "-o" "results/featureCounts/U3B.r1.gsnap_frags.tab" "-F" "GTF" "-p" "aln/U3B.r1.gsnap.bam" 
Geneid	Chr	Start	End	Strand	Length	aln/U3B.r1.gsnap.bam
CLUG_03208	Supercontig_1.4	26061	26762	+	702	402
CLUG_03209	Supercontig_1.4	27226	28812	-	1587	2497
CLUG_03210	Supercontig_1.4	29594	30028	+	435	410
CLUG_03211	Supercontig_1.4	30039	32408	-	2370	807
CLUG_03212	Supercontig_1.4	30766	31533	+	768	39
CLUG_03213	Supercontig_1.4	34525	35226	-	702	2
CLUG_03214	Supercontig_1.4	35800	36348	+	549	2
CLUG_03215	Supercontig_1.4	35830	36876	-	1047	821
CLUG_03216	Supercontig_1.4	41206	41940	+	735	0
CLUG_03217	Supercontig_1.4	43868	44836	+	969	1181
CLUG_03218	Supercontig_1.4	45012	45509	+	498	0
CLUG_03219	Supercontig_1.4	45595	46761	-	1167	640
CLUG_03220	Supercontig_1.4	47143	49101	-	1959	1297
CLUG_03221	Supercontig_1.4	49933	51441	-	1509	2392
CLUG_03222	Supercontig_1.4	52256	54850	+	2595	623
CLUG_03223	Supercontig_1.4	55301	57301	-	2001	2047
CLUG_03224	Supercontig_1.4	59016	59318	+	303	3197
CLUG_03225	Supercontig_1.4	60779	61162	-	384	431
CLUG_03226	Supercontig_1.4	62128	64041	-	1914	1172
CLUG_03227	Supercontig_1.4	65308	66633	+	1326	414
CLUG_03228	Supercontig_1.4	67348	68712	+	1365	103
CLUG_03229	Supercontig_1.4	69367	70752	+	1386	2
CLUG_03230	Supercontig_1.4	71864	72745	-	882	9
CLUG_03231	Supercontig_1.4	71867	72583	+	717	872
CLUG_03232	Supercontig_1.4	72810	73310	+	501	208
CLUG_03233	Supercontig_1.4	74477	76696	+	2220	941
CLUG_03234	Supercontig_1.4	77068	79032	-	1965	59966
CLUG_03235	Supercontig_1.4	81065	81577	+	513	9834
CLUG_03236	Supercontig_1.4	83308	83949	+	642	18
CLUG_03237	Supercontig_1.4	83350	83574	-	225	3169
CLUG_03238	Supercontig_1.4	85288	86337	+	1050	1158
CLUG_03239	Supercontig_1.4	85576	86121	-	546	1
CLUG_03240	Supercontig_1.4	88615	89769	-	1155	9
CLUG_03241	Supercontig_1.4	88657	89739	+	1083	51754
CLUG_03242	Supercontig_1.4	90500	92389	-	1890	55
CLUG_03243	Supercontig_1.4	93964	96693	+	2730	4
CLUG_03244	Supercontig_1.4	97143	99782	-	2640	1701
CLUG_03245	Supercontig_1.4	100392	101723	+	1332	269
CLUG_03246	Supercontig_1.4	103108	104751	-	1644	6624
CLUG_03247	Supercontig_1.4	108429	108905	-	477	476
CLUG_03248	Supercontig_1.4	108907	109395	-	489	288
CLUG_03249	Supercontig_1.4	111895	114366	+	2472	925
CLUG_03250	Supercontig_1.4	115149	116447	-	1299	1260
CLUG_03251	Supercontig_1.4	118340	120013	+	1674	20
CLUG_03252	Supercontig_1.4	121683	125906	+	4224	9516
CLUG_03253	Supercontig_1.4	126024	126479	-	456	1025
CLUG_03254	Supercontig_1.4	126663	127202	-	540	1056
CLUG_03255	Supercontig_1.4	127394	128221	-	828	3351
CLUG_03256	Supercontig_1.4	129217	130572	-	1356	1014
CLUG_03257	Supercontig_1.4	131427	133910	-	2484	3436
CLUG_03258	Supercontig_1.4	134369	136687	+	2319	5722
CLUG_03259	Supercontig_1.4	136740	137171	+	432	401
CLUG_03260	Supercontig_1.4	137179	137796	-	618	303
CLUG_03261	Supercontig_1.4	138115	139560	-	1446	1572
CLUG_03262	Supercontig_1.4	139647	140507	-	861	1174
CLUG_03263	Supercontig_1.4	145189	147897	+	2709	1971
CLUG_03264	Supercontig_1.4	147978	149342	+	1365	1628
CLUG_03265	Supercontig_1.4	149950	151074	-	1125	796
CLUG_03266	Supercontig_1.4	152288	153259	-	972	1548
CLUG_03267	Supercontig_1.4	153682	154428	+	747	1867
CLUG_03268	Supercontig_1.4	154695	157316	+	2622	1981
CLUG_03269	Supercontig_1.4	157398	157892	+	495	11
CLUG_03270	Supercontig_1.4	158851	160026	+	1176	745
CLUG_03271	Supercontig_1.4	160513	162660	+	2148	4306
CLUG_03272	Supercontig_1.4	163033	164436	-	1404	375
CLUG_03273	Supercontig_1.4	164335	165225	+	891	27
CLUG_03274	Supercontig_1.4	166177	174534	+	8358	7098
CLUG_03275	Supercontig_1.4	175063	175851	+	789	433
CLUG_03276	Supercontig_1.4	178392	179771	+	1380	47
CLUG_03277	Supercontig_1.4	178541	179914	+	1374	74
CLUG_03278	Supercontig_1.4	180705	183785	-	3081	4172
CLUG_03279	Supercontig_1.4	184604	185410	+	807	317
CLUG_03280	Supercontig_1.4	185565	186356	+	792	2518
CLUG_03281	Supercontig_1.4	185799	186485	-	687	0
CLUG_03282	Supercontig_1.4	188711	193765	+	5055	1200
CLUG_03283	Supercontig_1.4	195136	196473	+	1338	185
CLUG_03284	Supercontig_1.4	195268	195825	-	558	20
CLUG_03285	Supercontig_1.4	195836	196321	+	486	0
CLUG_03286	Supercontig_1.4	197671	198549	+	879	1005
CLUG_03287	Supercontig_1.4	197812	198423	-	612	4
CLUG_03288	Supercontig_1.4	198350	198985	+	636	991
CLUG_03289	Supercontig_1.4	200335	202767	+	2433	852
CLUG_03290	Supercontig_1.4	202968	203420	-	453	0
CLUG_03291	Supercontig_1.4	204184	205626	-	1443	3141
CLUG_03292	Supercontig_1.4	207815	209260	+	1446	711
CLUG_03293	Supercontig_1.4	209880	211427	-	1548	7941
CLUG_03294	Supercontig_1.4	214266	215537	+	1272	860
CLUG_03295	Supercontig_1.4	216160	217098	-	939	350
CLUG_03296	Supercontig_1.4	218012	218623	-	612	0
CLUG_03297	Supercontig_1.4	218058	218660	-	603	0
CLUG_03298	Supercontig_1.4	218292	218753	+	462	665
CLUG_03299	Supercontig_1.4	220534	222324	+	1791	983
CLUG_03300	Supercontig_1.4	222706	223371	+	666	97
CLUG_03301	Supercontig_1.4	222928	223542	-	615	1956
CLUG_03302	Supercontig_1.4	225775	227706	+	1932	815
CLUG_03303	Supercontig_1.4	231647	232354	-	708	51
CLUG_03304	Supercontig_1.4	234172	235890	-	1719	3574
CLUG_03305	Supercontig_1.4	237434	238156	+	723	3
CLUG_03306	Supercontig_1.4	237452	238174	-	723	3882
CLUG_03307	Supercontig_1.4	239595	241067	-	1473	2100
CLUG_03308	Supercontig_1.4	243717	245369	+	1653	0
CLUG_03309	Supercontig_1.4	246094	246648	+	555	6
CLUG_03310	Supercontig_1.4	246148	246606	-	459	2361
CLUG_03311	Supercontig_1.4	247050	247850	+	801	635
CLUG_03312	Supercontig_1.4	247936	250785	-	2850	9683
CLUG_03313	Supercontig_1.4	251462	253744	-	2283	1431
CLUG_03314	Supercontig_1.4	255498	256460	+	963	4604
CLUG_03315	Supercontig_1.4	258252	260552	+	2301	1779
CLUG_03316	Supercontig_1.4	261556	262002	-	447	1300
CLUG_03317	Supercontig_1.4	261593	262144	+	552	0
CLUG_03318	Supercontig_1.4	263879	265120	+	1242	3169
CLUG_03319	Supercontig_1.4	266813	268177	+	1365	438
CLUG_03320	Supercontig_1.4	266816	267481	-	666	0
CLUG_03321	Supercontig_1.4	269029	269958	-	930	21
CLUG_03322	Supercontig_1.4	272160	273851	-	1692	172
CLUG_03323	Supercontig_1.4	274097	276352	-	2256	99
CLUG_03324	Supercontig_1.4	278702	279673	+	972	1324
CLUG_03325	Supercontig_1.4	279969	280523	-	555	134
CLUG_03326	Supercontig_1.4	280562	283549	-	2988	370
CLUG_03327	Supercontig_1.4	284432	285058	-	627	563
CLUG_03328	Supercontig_1.4	284508	285077	+	570	2
CLUG_03329	Supercontig_1.4	285558	287879	+	2322	7
CLUG_03330	Supercontig_1.4	288080	288670	+	591	10
CLUG_03331	Supercontig_1.4	288617	289219	-	603	1
CLUG_03332	Supercontig_1.4	289319	291088	+	1770	6209
CLUG_03333	Supercontig_1.4	292105	293172	-	1068	676
CLUG_03334	Supercontig_1.4	294136	296016	+	1881	2556
CLUG_03335	Supercontig_1.4	296175	296975	-	801	12
CLUG_03336	Supercontig_1.4	297495	298931	-	1437	2180
CLUG_03337	Supercontig_1.4	300080	300925	-	846	1003
CLUG_03338	Supercontig_1.4	302043	303230	+	1188	2439
CLUG_03339	Supercontig_1.4	304257	304694	-	438	29100
CLUG_03340	Supercontig_1.4	306096	307127	-	1032	712
CLUG_03341	Supercontig_1.4	307593	308849	-	1257	1873
CLUG_03342	Supercontig_1.4	308964	310451	-	1488	695
CLUG_03343	Supercontig_1.4	310645	311526	-	882	10822
CLUG_03344	Supercontig_1.4	312176	313228	+	1053	1877
CLUG_03345	Supercontig_1.4	314035	315639	+	1605	1973
CLUG_03346	Supercontig_1.4	314602	315420	-	819	4
CLUG_03347	Supercontig_1.4	317628	318842	+	1215	558
CLUG_03348	Supercontig_1.4	320307	321221	+	915	315
CLUG_03349	Supercontig_1.4	323413	324273	+	861	332
CLUG_03350	Supercontig_1.4	324341	325573	-	1233	1148
CLUG_03351	Supercontig_1.4	325881	327314	+	1434	855
CLUG_03352	Supercontig_1.4	327512	328342	-	831	449
CLUG_03353	Supercontig_1.4	329065	329541	+	477	567
CLUG_03354	Supercontig_1.4	329613	331838	-	2226	2320
CLUG_03355	Supercontig_1.4	331954	332946	-	993	430
CLUG_03356	Supercontig_1.4	333567	334127	-	561	0
CLUG_03357	Supercontig_1.4	334000	335337	-	1338	1
CLUG_03358	Supercontig_1.4	336824	337072	+	249	3821
CLUG_03359	Supercontig_1.4	337795	340173	-	2379	1308
CLUG_03360	Supercontig_1.4	340242	341093	+	852	2265
CLUG_03361	Supercontig_1.4	341780	342766	+	987	0
CLUG_03362	Supercontig_1.4	342130	342729	-	600	31
CLUG_03363	Supercontig_1.4	342835	343920	-	1086	1534
CLUG_03364	Supercontig_1.4	344616	348860	-	4245	2488
CLUG_03365	Supercontig_1.4	348962	349591	+	630	36
CLUG_03366	Supercontig_1.4	349772	350317	+	546	238
CLUG_03367	Supercontig_1.4	351161	352087	-	927	1659
CLUG_03368	Supercontig_1.4	352482	353846	+	1365	638
CLUG_03369	Supercontig_1.4	354488	356392	+	1905	618
CLUG_03370	Supercontig_1.4	357987	360107	+	2121	2702
CLUG_03371	Supercontig_1.4	360352	362313	-	1962	13119
CLUG_03372	Supercontig_1.4	363089	364903	+	1815	1
CLUG_03373	Supercontig_1.4	363134	364777	-	1644	294
CLUG_03374	Supercontig_1.4	366337	368160	-	1824	1398
CLUG_03375	Supercontig_1.4	368631	369353	+	723	3052
CLUG_03376	Supercontig_1.4	369984	371792	+	1809	1660
CLUG_03377	Supercontig_1.4	372916	374238	+	1323	7142
CLUG_03378	Supercontig_1.4	373455	374225	-	771	1
CLUG_03379	Supercontig_1.4	374810	375400	-	591	573
CLUG_03380	Supercontig_1.4	375816	376220	+	405	342
CLUG_03381	Supercontig_1.4	376982	378079	+	1098	2491
CLUG_03382	Supercontig_1.4	377003	377959	-	957	0
CLUG_03383	Supercontig_1.4	379645	380820	-	1176	1294
CLUG_03384	Supercontig_1.4	380024	380869	+	846	5
CLUG_03385	Supercontig_1.4	382501	383565	+	1065	311
CLUG_03386	Supercontig_1.4	384057	386402	+	2346	1904
CLUG_03387	Supercontig_1.4	388220	388735	+	516	5199
CLUG_03388	Supercontig_1.4	389284	390183	-	900	3633
CLUG_03389	Supercontig_1.4	391235	392464	+	1230	662
CLUG_03390	Supercontig_1.4	393199	394056	-	858	152
CLUG_03391	Supercontig_1.4	396402	399593	+	3192	5244
CLUG_03392	Supercontig_1.4	400245	400898	+	654	4696
CLUG_03393	Supercontig_1.4	401936	402406	+	471	1126
CLUG_03394	Supercontig_1.4	403290	405200	+	1911	1021
CLUG_03395	Supercontig_1.4	405240	406568	-	1329	891
CLUG_03396	Supercontig_1.4	407363	408823	-	1461	2181
CLUG_03397	Supercontig_1.4	409485	409931	-	447	409
CLUG_03398	Supercontig_1.4	415280	419524	-	4245	1
CLUG_03399	Supercontig_1.4	420617	421675	-	1059	220
CLUG_03400	Supercontig_1.4	422296	423309	-	1014	791
CLUG_03401	Supercontig_1.4	424598	426844	+	2247	5965
CLUG_03402	Supercontig_1.4	428555	429526	-	972	1466
CLUG_03403	Supercontig_1.4	431983	433296	+	1314	1340
CLUG_03404	Supercontig_1.4	433351	434232	-	882	1990
CLUG_03405	Supercontig_1.4	435288	436961	+	1674	7
CLUG_03406	Supercontig_1.4	438380	443752	+	5373	410
CLUG_03407	Supercontig_1.4	438533	439054	-	522	0
CLUG_03408	Supercontig_1.4	438679	439302	+	624	0
CLUG_03409	Supercontig_1.4	440364	440816	+	453	0
CLUG_03410	Supercontig_1.4	444121	447174	+	3054	765
CLUG_03411	Supercontig_1.4	447822	448478	+	657	1476
CLUG_03412	Supercontig_1.4	448642	452901	+	4260	3532
CLUG_03413	Supercontig_1.4	453473	454576	-	1104	238
CLUG_03414	Supercontig_1.4	455234	457075	-	1842	15775
CLUG_03415	Supercontig_1.4	458111	460150	-	2040	3970
CLUG_03416	Supercontig_1.4	461894	464695	+	2802	1509
CLUG_03417	Supercontig_1.4	466067	466675	+	609	396
CLUG_03418	Supercontig_1.4	466961	468397	+	1437	1300
CLUG_03419	Supercontig_1.4	469211	470017	-	807	399
CLUG_03420	Supercontig_1.4	470817	472010	+	1194	3052
CLUG_03421	Supercontig_1.4	473137	476358	+	3222	3932
CLUG_03422	Supercontig_1.4	476751	482936	-	6186	19789
CLUG_03423	Supercontig_1.4	484213	484848	-	636	130278
CLUG_03424	Supercontig_1.4	484252	484728	+	477	25
CLUG_03425	Supercontig_1.4	486709	487710	-	1002	1084
CLUG_03426	Supercontig_1.4	488438	491119	+	2682	586
CLUG_03427	Supercontig_1.4	492348	493253	-	906	6608
CLUG_03428	Supercontig_1.4	494674	496038	+	1365	1960
CLUG_03429	Supercontig_1.4	497529	499352	+	1824	500
CLUG_03430	Supercontig_1.4	500058	501560	+	1503	1002
CLUG_03431	Supercontig_1.4	501737	503080	-	1344	4958
CLUG_03432	Supercontig_1.4	503723	506611	-	2889	7844
CLUG_03433	Supercontig_1.4	508017	509831	+	1815	4213
CLUG_03434	Supercontig_1.4	510369	510818	-	450	196
CLUG_03435	Supercontig_1.4	511278	512504	+	1227	1701
CLUG_03436	Supercontig_1.4	512840	513592	+	753	687
CLUG_03437	Supercontig_1.4	514277	515746	+	1470	3525
CLUG_03438	Supercontig_1.4	516260	517369	+	1110	1263
CLUG_03439	Supercontig_1.4	517785	519170	-	1386	259
CLUG_03440	Supercontig_1.4	519889	520623	-	735	26794
CLUG_03441	Supercontig_1.4	521255	523033	-	1779	5450
CLUG_03442	Supercontig_1.4	524404	525054	-	651	35
CLUG_03443	Supercontig_1.4	524417	525676	+	1260	2285
CLUG_03444	Supercontig_1.4	526060	526722	-	663	2
CLUG_03445	Supercontig_1.4	526841	528943	+	2103	3155
CLUG_03446	Supercontig_1.4	529093	532524	-	3432	5649
CLUG_03447	Supercontig_1.4	533384	535762	+	2379	1190
CLUG_03448	Supercontig_1.4	535807	536625	+	819	1723
CLUG_03449	Supercontig_1.4	536712	538379	-	1668	4926
CLUG_03450	Supercontig_1.4	539349	540437	-	1089	1992
CLUG_03451	Supercontig_1.4	540674	541162	-	489	59
CLUG_03452	Supercontig_1.4	541878	542453	+	576	286
CLUG_03453	Supercontig_1.4	544130	544960	-	831	665
CLUG_03454	Supercontig_1.4;Supercontig_1.4	545389;546563	546501;546607	-;-	1158	2293
CLUG_03455	Supercontig_1.4	547004	548824	-	1821	18221
CLUG_03456	Supercontig_1.4	549889	550278	+	390	390
CLUG_03457	Supercontig_1.4	550299	550874	+	576	1777
CLUG_03458	Supercontig_1.4	551070	552224	-	1155	1047
CLUG_03459	Supercontig_1.4	553112	554500	+	1389	2879
CLUG_03460	Supercontig_1.4	554566	555189	-	624	1046
CLUG_03461	Supercontig_1.4	555425	558172	-	2748	579
CLUG_03462	Supercontig_1.4	558916	559404	-	489	2
CLUG_03463	Supercontig_1.4	559441	561402	+	1962	1147
CLUG_03464	Supercontig_1.4	561470	562384	-	915	1657
CLUG_03465	Supercontig_1.4	562777	563604	-	828	484
CLUG_03466	Supercontig_1.4	563679	564449	-	771	458
CLUG_03467	Supercontig_1.4	563785	564630	-	846	658
CLUG_03468	Supercontig_1.4	564712	568920	-	4209	10413
CLUG_03469	Supercontig_1.4	570234	570752	-	519	0
CLUG_03470	Supercontig_1.4	570249	570854	+	606	683
CLUG_03471	Supercontig_1.4	571204	571944	+	741	783
CLUG_03472	Supercontig_1.4	572042	575071	-	3030	5208
CLUG_03473	Supercontig_1.4	575587	576549	-	963	2068
CLUG_03474	Supercontig_1.4	577026	577373	+	348	510
CLUG_03475	Supercontig_1.4	577604	578077	-	474	2512
CLUG_03476	Supercontig_1.4	578409	578891	-	483	15249
CLUG_03477	Supercontig_1.4	579389	580183	-	795	1189
CLUG_03478	Supercontig_1.4	580847	582406	+	1560	3582
CLUG_03479	Supercontig_1.4	582450	584240	-	1791	522
CLUG_03480	Supercontig_1.4	584578	585285	+	708	467
CLUG_03481	Supercontig_1.4	585295	588771	-	3477	1565
CLUG_03482	Supercontig_1.4	590023	590910	+	888	919
CLUG_03483	Supercontig_1.4	591751	592380	-	630	7817
CLUG_03484	Supercontig_1.4	592802	593194	-	393	3707
CLUG_03485	Supercontig_1.4	593904	594992	+	1089	680
CLUG_03486	Supercontig_1.4	595126	595698	+	573	488
CLUG_03487	Supercontig_1.4	595866	596504	-	639	1870
CLUG_03488	Supercontig_1.4	596705	599386	-	2682	5782
CLUG_03489	Supercontig_1.4	600496	601122	+	627	486
CLUG_03490	Supercontig_1.4	601282	601854	-	573	607
CLUG_03491	Supercontig_1.4	601991	604108	+	2118	628
CLUG_03492	Supercontig_1.4	605290	606543	+	1254	7733
CLUG_03493	Supercontig_1.4	608753	609475	-	723	2228
CLUG_03494	Supercontig_1.4	611726	612964	+	1239	6670
CLUG_03495	Supercontig_1.4	613494	614420	-	927	5756
CLUG_03496	Supercontig_1.4	615226	617109	+	1884	7102
CLUG_03497	Supercontig_1.4	617307	617942	-	636	653
CLUG_03498	Supercontig_1.4	618097	620358	-	2262	9497
CLUG_03499	Supercontig_1.4	621997	622995	+	999	16166
CLUG_03500	Supercontig_1.4	623169	624014	+	846	366
CLUG_03501	Supercontig_1.4	624035	626608	-	2574	1928
CLUG_03502	Supercontig_1.4	629064	633329	+	4266	6048
CLUG_03503	Supercontig_1.4	632181	632654	-	474	222
CLUG_03504	Supercontig_1.4	633426	633689	-	264	465
CLUG_03505	Supercontig_1.4	634171	634944	+	774	2855
CLUG_03506	Supercontig_1.4	635316	636605	+	1290	73
CLUG_03507	Supercontig_1.4	636623	637489	-	867	527
CLUG_03508	Supercontig_1.4	637825	638508	+	684	509
CLUG_03509	Supercontig_1.4	638699	639742	+	1044	728
CLUG_03510	Supercontig_1.4	639735	640970	-	1236	966
CLUG_03511	Supercontig_1.4	641201	642952	-	1752	3206
CLUG_03512	Supercontig_1.4	644225	647293	-	3069	988
CLUG_03513	Supercontig_1.4	647602	649386	+	1785	699
CLUG_03514	Supercontig_1.4	650195	651898	+	1704	515
CLUG_03515	Supercontig_1.4	652340	657865	-	5526	2422
CLUG_03516	Supercontig_1.4	658829	659602	-	774	341
CLUG_03517	Supercontig_1.4	659919	663089	-	3171	1933
CLUG_03518	Supercontig_1.4	663231	665483	+	2253	401
CLUG_03519	Supercontig_1.4	666235	667527	-	1293	11
CLUG_03520	Supercontig_1.4	666241	667713	+	1473	14299
CLUG_03521	Supercontig_1.4	667756	669201	-	1446	691
CLUG_03522	Supercontig_1.4	669647	671164	+	1518	988
CLUG_03523	Supercontig_1.4	671666	673087	+	1422	1121
CLUG_03524	Supercontig_1.4	672100	672615	-	516	0
CLUG_03525	Supercontig_1.4	673220	674149	+	930	3460
CLUG_03526	Supercontig_1.4	674532	675113	+	582	2357
CLUG_03527	Supercontig_1.4	676546	676914	-	369	3279
CLUG_03528	Supercontig_1.4	677029	677673	-	645	438
CLUG_03529	Supercontig_1.4	677768	678796	-	1029	265
CLUG_03530	Supercontig_1.4	679456	680757	+	1302	1210
CLUG_03531	Supercontig_1.4	680754	682430	-	1677	1192
CLUG_03532	Supercontig_1.4	682582	683742	+	1161	775
CLUG_03533	Supercontig_1.4	683877	684416	-	540	539
CLUG_03534	Supercontig_1.4	684625	685077	-	453	10750
CLUG_03535	Supercontig_1.4	686010	688487	+	2478	23094
CLUG_03536	Supercontig_1.4	686678	687142	-	465	1
CLUG_03537	Supercontig_1.4	689357	693805	-	4449	4432
CLUG_03538	Supercontig_1.4	694358	694741	-	384	3249
CLUG_03539	Supercontig_1.4	696163	696612	-	450	1440
CLUG_03540	Supercontig_1.4	697327	697707	-	381	1863
CLUG_03541	Supercontig_1.4	698487	699704	-	1218	1285
CLUG_03542	Supercontig_1.4	700203	700796	+	594	0
CLUG_03543	Supercontig_1.4	700212	700928	-	717	3723
CLUG_03544	Supercontig_1.4	701511	703502	-	1992	2895
CLUG_03545	Supercontig_1.4	704204	706789	+	2586	1306
CLUG_03546	Supercontig_1.4	707286	708059	-	774	7916
CLUG_03547	Supercontig_1.4	711228	712883	+	1656	2454
CLUG_03548	Supercontig_1.4	714192	715127	+	936	1483
CLUG_03549	Supercontig_1.4	716001	717383	+	1383	572
CLUG_03550	Supercontig_1.4	717426	718964	-	1539	1335
CLUG_03551	Supercontig_1.4	719321	720028	+	708	617
CLUG_03552	Supercontig_1.4	720080	721540	-	1461	940
CLUG_03553	Supercontig_1.4	721996	723342	+	1347	618
CLUG_03554	Supercontig_1.4	723411	725006	-	1596	1238
CLUG_03555	Supercontig_1.4	725857	727722	+	1866	7318
CLUG_03556	Supercontig_1.4	729316	729819	-	504	4
CLUG_03557	Supercontig_1.4	729352	729744	+	393	8441
CLUG_03558	Supercontig_1.4	731523	732866	+	1344	2
CLUG_03559	Supercontig_1.4	733185	734603	+	1419	1648
CLUG_03560	Supercontig_1.4	734643	735413	-	771	1848
CLUG_03561	Supercontig_1.4	735750	737096	-	1347	929
CLUG_03562	Supercontig_1.4	737289	743405	-	6117	2778
CLUG_03563	Supercontig_1.4	744630	748262	+	3633	2950
CLUG_03564	Supercontig_1.4	748331	749398	-	1068	948
CLUG_03565	Supercontig_1.4	750951	757328	+	6378	7155
CLUG_03566	Supercontig_1.4	759135	760172	+	1038	53929
CLUG_03567	Supercontig_1.4	760510	761241	+	732	3238
CLUG_03568	Supercontig_1.4	761372	762814	-	1443	6092
CLUG_03569	Supercontig_1.4	763449	763832	+	384	245
CLUG_03570	Supercontig_1.4	763813	764319	+	507	524
CLUG_03571	Supercontig_1.4	764731	765690	-	960	2248
CLUG_03572	Supercontig_1.4	765998	767656	-	1659	1293
CLUG_03573	Supercontig_1.4	768642	769265	-	624	662
CLUG_03574	Supercontig_1.4	769832	771451	+	1620	599
CLUG_03575	Supercontig_1.4	771506	772108	+	603	479
CLUG_03576	Supercontig_1.4	772180	772707	+	528	3
CLUG_03577	Supercontig_1.4	772231	772698	-	468	1672
CLUG_03578	Supercontig_1.4	772931	774292	-	1362	1068
CLUG_03579	Supercontig_1.4	774549	775595	+	1047	421
CLUG_03580	Supercontig_1.4	775849	780426	+	4578	723
CLUG_03581	Supercontig_1.4	780419	781300	-	882	897
CLUG_03582	Supercontig_1.4	781394	782803	+	1410	1906
CLUG_03583	Supercontig_1.4	782819	785287	-	2469	2758
CLUG_03584	Supercontig_1.4	785484	786035	-	552	34629
CLUG_03585	Supercontig_1.4	786588	787253	-	666	824
CLUG_03586	Supercontig_1.4	787916	788569	-	654	177
CLUG_03587	Supercontig_1.4	788900	789616	-	717	2516
CLUG_03588	Supercontig_1.4	790466	791863	+	1398	3125
CLUG_03589	Supercontig_1.4	791926	793791	-	1866	1732
CLUG_03590	Supercontig_1.4	794162	795079	-	918	3913
CLUG_03591	Supercontig_1.4	795204	796175	-	972	1252
CLUG_03592	Supercontig_1.4	796610	797581	-	972	3417
CLUG_03593	Supercontig_1.4	798437	799528	-	1092	3
CLUG_03594	Supercontig_1.4	800246	802660	-	2415	5429
CLUG_03595	Supercontig_1.4	801057	801713	+	657	2
CLUG_03596	Supercontig_1.4	803392	803982	+	591	29549
CLUG_03597	Supercontig_1.4	804202	804738	+	537	1065
CLUG_03598	Supercontig_1.4	805044	805847	+	804	910
CLUG_03599	Supercontig_1.4	806042	806845	+	804	3
CLUG_03600	Supercontig_1.4	806078	806761	-	684	5474
CLUG_03601	Supercontig_1.4	807394	807870	-	477	1797
CLUG_03602	Supercontig_1.4	808050	809024	-	975	25447
CLUG_03603	Supercontig_1.4	808194	809072	+	879	19
CLUG_03604	Supercontig_1.4	809530	812010	-	2481	4669
CLUG_03605	Supercontig_1.4	812219	813439	-	1221	1527
CLUG_03606	Supercontig_1.4	815204	816334	+	1131	8689
CLUG_03607	Supercontig_1.4	817242	820265	-	3024	4290
CLUG_03608	Supercontig_1.4	820506	824291	-	3786	3358
CLUG_03609	Supercontig_1.4	824638	826083	+	1446	1335
CLUG_03610	Supercontig_1.4	826607	828817	-	2211	4155
CLUG_03611	Supercontig_1.4	829152	829682	-	531	1
CLUG_03612	Supercontig_1.4	830523	832724	+	2202	6075
CLUG_03613	Supercontig_1.4	832872	833381	-	510	263
CLUG_03614	Supercontig_1.4	833494	834336	-	843	495
CLUG_03615	Supercontig_1.4	834912	835334	+	423	5318
CLUG_03616	Supercontig_1.4	835853	837658	-	1806	4409
CLUG_03617	Supercontig_1.4	838575	839063	-	489	1350
CLUG_03618	Supercontig_1.4	839231	840142	+	912	1645
CLUG_03619	Supercontig_1.4	840250	840714	+	465	1427
CLUG_03620	Supercontig_1.4	841015	841590	+	576	1278
CLUG_03621	Supercontig_1.4	841624	842133	-	510	1353
CLUG_03622	Supercontig_1.4	842435	842953	-	519	3
CLUG_03623	Supercontig_1.4	844386	844943	-	558	718
CLUG_03624	Supercontig_1.4	845226	846998	-	1773	2127
CLUG_03625	Supercontig_1.4	847489	849354	+	1866	6556
CLUG_03626	Supercontig_1.4	849625	853149	+	3525	1825
CLUG_03627	Supercontig_1.4	853307	853732	-	426	1640
CLUG_03628	Supercontig_1.4	854144	854668	+	525	2315
CLUG_03629	Supercontig_1.4	854820	857396	-	2577	9247
CLUG_03630	Supercontig_1.4	857419	858528	-	1110	1897
CLUG_03631	Supercontig_1.4	858724	859590	+	867	4151
CLUG_03632	Supercontig_1.4	859777	860727	-	951	527
CLUG_03633	Supercontig_1.4	861284	861505	+	222	2641
CLUG_03634	Supercontig_1.4	861521	863701	-	2181	2245
CLUG_03635	Supercontig_1.4	863838	864692	-	855	1258
CLUG_03636	Supercontig_1.4	864837	865829	-	993	710
CLUG_03637	Supercontig_1.4	866026	867726	-	1701	3829
CLUG_03638	Supercontig_1.4	868803	871367	+	2565	1853
CLUG_03639	Supercontig_1.4	871597	872034	+	438	4759
CLUG_03640	Supercontig_1.4	872251	873444	-	1194	2356
CLUG_03641	Supercontig_1.4	874059	874670	+	612	628
CLUG_03642	Supercontig_1.4	874774	875871	-	1098	3
CLUG_03643	Supercontig_1.4	876140	877927	-	1788	10605
CLUG_03644	Supercontig_1.4	878283	880154	-	1872	4545
CLUG_03645	Supercontig_1.4	880693	881112	+	420	7358
